population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_education,year
11206,1882.9199,.018664028,1784.0366,.981336,95586.898,94641.359,1493479.1,15.624308,.95586896,.00075256889,.0188292,68,1,1,2015
12492,2033.3013,.020128377,1888.0992,.97987163,93802.859,92858.813,1398837.9,14.912529,.93802857,.0010975704,.020333011,69,1,1,2015
13680,2456.1404,.024263432,2230.1675,.97573656,91914.758,90799.672,1305979,14.208589,.91914755,.0016573563,.024561403,70,1,1,2015
13526,2476.7114,.02446416,2194.0583,.97553587,89684.594,88587.563,1215179.4,13.549478,.89684594,.0020297957,.024767114,71,1,1,2015
13145,2753.8989,.027164942,2376.6753,.97283506,87490.539,86302.203,1126591.8,12.876726,.87490541,.0026011746,.027538989,72,1,1,2015
12809,2467.0154,.024369553,2074.1868,.97563046,85113.867,84076.773,1040289.6,12.222327,.85113865,.0026280289,.024670152,73,1,1,2015
11963,3209.8972,.031591937,2623.3843,.96840805,83039.68,81727.984,956212.81,11.515131,.83039677,.0036947213,.032098971,74,1,1,2015
11923,3447.1189,.033887126,2725.0771,.96611285,80416.297,79053.758,874484.81,10.874473,.80416298,.0042915847,.034471191,75,1,1,2015
12185,3578.1699,.035152785,2731.0627,.96484721,77691.219,76325.688,795431.06,10.238365,.77691221,.0047334679,.0357817,76,1,1,2015
11456,3919.3435,.038440134,2881.4785,.96155989,74960.156,73519.414,719105.38,9.5931683,.74960154,.0054085082,.039193437,77,1,1,2015
10890,4986.2261,.048649378,3506.583,.95135063,72078.68,70325.391,645585.94,8.9566841,.72078681,.0070571098,.049862262,78,1,1,2015
10278,5185.834,.050547682,3466.1604,.94945234,68572.094,66839.016,575260.56,8.3891354,.68572092,.0074698436,.051858343,79,1,1,2015
9844,6196.668,.060104445,3913.156,.93989557,65105.934,63149.355,508421.53,7.8091426,.65105933,.0088899499,.06196668,80,1,1,2015
9054,6869.8916,.066417508,4064.2717,.93358248,61192.777,59160.641,445272.19,7.2765479,.61192775,.0096515147,.068698913,81,1,1,2015
8591,7507.8569,.072362147,4133.9414,.92763788,57128.504,55061.531,386111.53,6.7586493,.57128501,.010124784,.075078577,82,1,1,2015
8291,8672.0537,.083116584,4404.7271,.91688341,52994.563,50792.199,331050,6.2468672,.52994561,.010972318,.086720541,83,1,1,2015
7538,10267.976,.097665615,4745.5562,.90233439,48589.836,46217.059,280257.81,5.767828,.48589835,.011854453,.10267975,84,1,1,2015
7050,11574.468,.10941271,4797.1216,.89058727,43844.281,41445.719,234040.75,5.3379993,.43844283,.011811027,.11574468,85,1,1,2015
6116,13407.456,.12565124,4906.3242,.87434876,39047.16,36594,192595.03,4.9323697,.39047161,.011677225,.13407455,86,1,1,2015
5608,13873.038,.12973154,4429.1431,.87026846,34140.836,31926.264,156001.03,4.5693383,.34140837,.0099588707,.13873039,87,1,1,2015
4686,16965.43,.15638833,4646.562,.84361166,29711.693,27388.412,124074.77,4.1759577,.29711694,.0097038085,.16965431,88,1,1,2015
3969,18820.861,.17202072,4311.7217,.82797927,25065.131,22909.27,96686.359,3.8574049,.2506513,.0080985008,.18820859,89,1,1,2015
3274,19914.479,.18111111,3758.6731,.8188889,20753.41,18874.074,73777.094,3.5549383,.2075341,.0061816531,.19914477,90,1,1,2015
2602,24903.92,.22146274,3763.7009,.77853727,16994.736,15112.886,54903.02,3.2305896,.16994736,.005309274,.24903919,91,1,1,2015
2074,27434.908,.24125503,3192.0537,.75874496,13231.035,11635.008,39790.133,3.0073333,.13231035,.0036646153,.27434906,92,1,1,2015
1615,30464.396,.26437399,2654.0457,.73562598,10038.981,8711.959,28155.125,2.8045797,.10038982,.0023969137,.30464396,93,1,1,2015
1246,33788.121,.28904909,2134.6089,.71095091,7384.9355,6317.6309,19443.166,2.6328146,.073849358,.0014599792,.33788121,94,1,1,2015
954,35115.305,.2987071,1568.3098,.70129287,5250.3267,4466.1719,13125.536,2.4999466,.052503265,.00078018196,.35115305,95,1,1,2015
512,39453.125,.32952693,1213.3237,.6704731,3682.0168,3075.355,8659.3643,2.3517992,.03682017,.00043029853,.39453128,96,1,1,2015
342,40935.672,.33980581,838.87628,.66019416,2468.6931,2049.2549,5584.0088,2.261929,.024686931,.00020198031,.40935671,97,1,1,2015
224,43303.57,.35596329,580.15497,.64403671,1629.8169,1339.7394,3534.7542,2.1688044,.016298169,.000093013572,.43303567,98,1,1,2015
138,47101.449,.38123167,400.16434,.61876833,1049.6619,849.57971,2195.0146,2.0911636,.010496618,.000041562824,.47101447,99,1,1,2015
69,60869.566,.46666667,303.09888,.5333333,649.49756,497.94812,1345.4349,2.0715013,.0064949756,.000019558336,.60869569,100,1,1,2015
54,42592.594,.35114506,121.63618,.64885497,346.39868,285.5806,847.48682,2.4465647,.0034639868,4.1988660e-06,.42592594,101,1,1,2015
23,60869.566,.46666667,104.88917,.5333333,224.7625,172.31792,561.90625,2.5,.002247625,2.3522164e-06,.60869569,102,1,1,2015
6,66666.664,.5,59.936665,.5,119.87333,89.904999,389.58832,3.25,.0011987333,7.1761957e-07,.66666669,103,1,1,2015
5,20000,1,59.936665,0,59.936665,299.68332,299.68332,5,.00059936667,3.5902508e-07,,104,1,1,2015
36242,604.2713,.006038575,601.03613,.99396145,100000,99464.617,1907269.9,19.072699,1,0,.0060144607,65,1,2,2015
35805,1321.0446,.013135827,1305.6876,.98686415,99398.961,98654.719,1807805.3,18.187366,.99398959,.000078005534,.013210446,66,1,2,2015
34916,1331.7677,.013238341,1298.5922,.98676169,98093.273,97379.047,1709150.5,17.423727,.98093271,.00024288511,.013317677,67,1,2,2015
33459,1401.7156,.013925415,1347.906,.98607457,96794.68,96080.289,1611771.5,16.651447,.96794677,.00041819894,.014017155,68,1,2,2015
32618,1578.8828,.01566516,1495.189,.98433483,95446.773,94699.18,1515691.3,15.879963,.95446771,.00064979563,.015788827,69,1,2,2015
30674,1571.3634,.015591137,1464.812,.98440886,93951.586,93219.18,1420992,15.124726,.93951589,.00083239097,.015713634,70,1,2,2015
29172,2036.1991,.020156775,1864.2351,.9798432,92486.773,91554.656,1327772.9,14.356354,.92486775,.0012954084,.020361992,71,1,2,2015
25850,2042.5532,.020219039,1832.3007,.97978097,90622.539,89706.391,1236218.3,13.641399,.90622538,.0015571063,.020425532,72,1,2,2015
22680,2253.0864,.022279872,1978.2352,.97772014,88790.242,87801.125,1146511.8,12.912587,.88790244,.0019689712,.022530865,73,1,2,2015
19171,2665.4844,.026304275,2283.5269,.97369576,86812.008,85670.242,1058710.6,12.19544,.86812007,.0026143554,.026654843,74,1,2,2015
17209,2946.1328,.029033644,2454.1699,.97096634,84528.484,83301.398,973040.44,11.511391,.84528482,.0032095239,.029461328,75,1,2,2015
15929,3258.2083,.032059796,2631.2856,.96794021,82074.313,80758.672,889739.06,10.840652,.82074314,.0038712486,.032582082,76,1,2,2015
14331,3593.6082,.035301778,2804.48,.9646982,79443.023,78040.781,808980.38,10.183152,.79443026,.0045800195,.035936084,77,1,2,2015
12706,4124.0356,.040407155,3096.7456,.95959282,76638.547,75090.172,730939.56,9.5374928,.7663855,.0055443752,.041240357,78,1,2,2015
11584,4532.1133,.044316888,3259.1438,.95568311,73541.805,71912.234,655849.44,8.9180489,.73541802,.0063415882,.045321133,79,1,2,2015
10345,5538.9077,.053896438,3787.9854,.94610357,70282.664,68388.672,583937.19,8.3084097,.70282662,.0079116374,.055389076,80,1,2,2015
8962,5846.9092,.056808326,3777.4514,.94319165,66494.68,64605.953,515548.5,7.7532291,.66494679,.0084158806,.058469091,81,1,2,2015
7953,7141.959,.068957143,4324.8008,.93104285,62717.227,60554.828,450942.56,7.1900911,.62717229,.010112561,.071419589,82,1,2,2015
7351,7781.2544,.074898519,4373.5063,.92510146,58392.426,56205.672,390387.72,6.6855884,.58392423,.010625727,.077812545,83,1,2,2015
6599,8834.6719,.084609248,4570.5,.91539073,54018.918,51733.668,334182.06,6.1863894,.54018921,.011352429,.08834672,84,1,2,2015
5987,10372.474,.098610558,4876.1362,.90138942,49448.418,47010.352,282448.41,5.7119808,.49448419,.012188856,.10372474,85,1,2,2015
5010,11816.367,.1115718,4973.0098,.88842821,44572.281,42085.777,235438.05,5.2821627,.44572282,.01228602,.11816367,86,1,2,2015
4494,13306.631,.12476528,4940.6147,.87523472,39599.273,37128.965,193352.27,4.8827224,.39599273,.011817085,.13306631,87,1,2,2015
3682,15480.717,.1436854,4979.9434,.8563146,34658.66,32168.688,156223.3,4.5074825,.34658661,.011277796,.15480717,88,1,2,2015
3298,17131.596,.1577992,4683.2778,.84220082,29678.717,27337.078,124054.61,4.1799183,.29678717,.0097742137,.17131597,89,1,2,2015
2650,18301.887,.16767502,4191.1108,.83232498,24995.439,22899.885,96717.531,3.8694072,.24995439,.0078573767,.18301886,90,1,2,2015
2187,20941.93,.18956953,3943.8667,.81043047,20804.328,18832.395,73817.648,3.548187,.20804328,.0064979647,.20941928,91,1,2,2015
1716,23368.299,.20923559,3527.8086,.79076439,16860.461,15096.557,54985.254,3.2611952,.16860461,.0049451799,.23368299,92,1,2,2015
1200,28166.666,.24689554,3291.7725,.75310445,13332.652,11686.766,39888.699,2.9918053,.13332653,.0038036618,.28166667,93,1,2,2015
952,27100.84,.23866789,2396.4355,.76133209,10040.88,8842.6621,28201.934,2.8087113,.1004088,.0021646253,.27100837,94,1,2,2015
668,34131.738,.29156011,2228.8149,.70843989,7644.4443,6530.0371,19359.271,2.5324628,.076444447,.001573559,.34131736,95,1,2,2015
389,28277.635,.24774775,1341.71,.75225222,5415.6294,4744.7744,12829.234,2.3689277,.054156292,.00068726932,.28277636,96,1,2,2015
239,44769.875,.36581197,1490.2885,.63418806,4073.9194,3328.7751,8084.46,1.9844427,.040739194,.00058239745,.44769874,97,1,2,2015
136,48529.41,.39053252,1008.9919,.60946751,2583.6309,2079.135,4755.6846,1.8406981,.025836309,.00025395109,.48529407,98,1,2,2015
70,60000,.46153846,726.75641,.53846157,1574.6389,1211.2607,2676.5496,1.6997862,.015746389,.00011263591,.59999996,99,1,2,2015
34,70588.234,.52173913,442.37347,.47826087,847.88251,626.6958,1465.2889,1.7281746,.008478825,.00003719005,.70588231,100,1,2,2015
33,39393.938,.3291139,133.45866,.6708861,405.50903,338.77969,838.59314,2.068001,.0040550902,5.3899234e-06,.39393938,101,1,2,2015
18,38888.891,.3255814,88.574539,.67441857,272.05035,227.76309,499.81345,1.8372093,.0027205036,2.4031181e-06,.38888893,102,1,2,2015
12,41666.668,.34482759,63.267525,.65517241,183.47581,151.84206,272.05035,1.4827586,.0018347581,1.1586761e-06,.41666669,103,1,2,2015
2,100000,1,120.20829,0,120.20829,120.20829,120.20829,1,.0012020828,1.4432661e-06,,104,1,2,2015
12993,377.12616,.0037696494,375.86572,.99623036,100000,99665.781,2103608,21.036079,1,0,.0037602601,65,1,3,2015
13457,676.22797,.0067426735,671.73297,.99325734,99624.133,99241.242,2003942.1,20.115026,.99624133,.00002515332,.0067622792,66,1,3,2015
14006,771.09808,.0076843165,760.38153,.99231571,98952.398,98534.188,1904701,19.248659,.98952401,.000078823032,.0077109803,67,1,3,2015
13638,931.22156,.0092716357,910.40057,.99072838,98192.016,97709.5,1806166.8,18.394232,.98192018,.00016162285,.0093122153,68,1,3,2015
13402,932.69659,.0092836721,903.13062,.99071634,97281.617,96830.055,1708457.3,17.561974,.97281617,.00023883172,.0093269665,69,1,3,2015
12907,1084.6827,.010788318,1039.7617,.98921168,96378.484,95858.602,1611627.3,16.721857,.96378487,.0003629142,.010846827,70,1,3,2015
12568,1408.3386,.013984908,1333.3032,.98601508,95338.719,94672.07,1515768.6,15.898773,.9533872,.00059252058,.014083385,71,1,3,2015
11452,1274.8865,.012668112,1190.8711,.98733187,94005.414,93409.977,1421096.5,15.117177,.94005412,.00067108416,.012748864,72,1,3,2015
10104,1613.2225,.016003143,1485.3245,.98399687,92814.547,92071.883,1327686.5,14.304725,.92814547,.00099058449,.016132226,73,1,3,2015
7895,1760.608,.017452445,1593.9182,.98254758,91329.219,90532.258,1235614.6,13.529237,.91329217,.0012622171,.01760608,74,1,3,2015
6996,2501.4294,.024705302,2216.9375,.97529471,89735.297,88626.828,1145082.4,12.760669,.89735299,.0020420346,.025014294,75,1,3,2015
6720,2247.0239,.022220589,1944.7095,.97777939,87518.359,86546.008,1056455.6,12.071246,.87518358,.0021243477,.02247024,76,1,3,2015
6213,2575.2454,.025425075,2175.7163,.97457492,85573.648,84485.789,969909.56,11.334208,.85573649,.0026859555,.025752453,77,1,3,2015
5590,3273.7031,.032209806,2686.2312,.96779019,83397.93,82054.813,885423.81,10.616856,.83397931,.0037192972,.032737035,78,1,3,2015
4985,3671.0129,.036048457,2909.532,.96395153,80711.695,79256.93,803369,9.9535637,.80711693,.0045295358,.036710128,79,1,3,2015
4334,4337.7939,.042457089,3303.2534,.9575429,77802.164,76150.539,724112.06,9.3070946,.77802163,.00570485,.04337794,80,1,3,2015
3739,4600.1606,.044967324,3350.0168,.95503271,74498.914,72823.906,647961.5,8.6975965,.74498916,.0063643726,.046001609,81,1,3,2015
3549,5353.6206,.052140504,3709.7395,.94785953,71148.898,69294.031,575137.63,8.0835772,.71148896,.0076150717,.053536206,82,1,3,2015
3412,5773.7397,.056117363,3784.5076,.94388264,67439.156,65546.906,505843.56,7.5007396,.67439157,.0083103087,.057737399,83,1,3,2015
3070,7003.2573,.06766326,4307.0811,.93233675,63654.648,61501.109,440296.66,6.9169598,.63654649,.0099646496,.070032574,84,1,3,2015
2642,8099.9243,.07784649,4619.9995,.92215353,59347.566,57037.566,378795.56,6.3826637,.59347564,.011146317,.08099924,85,1,3,2015
2259,10137.229,.096481986,5280.2241,.90351802,54727.566,52087.453,321758,5.8792672,.54727566,.013082548,.10137228,86,1,3,2015
1999,11055.527,.10476416,5180.3091,.89523584,49447.344,46857.188,269670.53,5.453691,.49447343,.012949191,.11055527,87,1,3,2015
1604,12157.107,.11460476,5073.2129,.88539523,44267.035,41730.43,222813.34,5.033392,.44267035,.012516292,.12157107,88,1,3,2015
1330,16015.037,.14827706,5811.5444,.85172296,39193.82,36288.047,181082.92,4.6201906,.39193821,.013850227,.16015038,89,1,3,2015
1199,16180.15,.14969136,4997.0386,.85030866,33382.277,30883.758,144794.88,4.3374772,.33382279,.011112671,.1618015,90,1,3,2015
883,18006.795,.16519481,4689.0942,.83480519,28385.238,26040.691,113911.11,4.0130405,.28385237,.009531999,.18006797,91,1,3,2015
684,20760.234,.18807948,4456.7583,.81192052,23696.145,21467.766,87870.422,3.708216,.23696144,.0080582965,.20760234,92,1,3,2015
488,25204.918,.22383985,4306.5415,.77616012,19239.387,17086.115,66402.656,3.4513915,.19239387,.0066914381,.25204918,93,1,3,2015
404,22524.752,.20244716,3023.1123,.79755282,14932.846,13421.289,49316.539,3.3025546,.14932846,.0038402432,.22524753,94,1,3,2015
292,29109.59,.2541106,3026.3896,.74588943,11909.733,10396.539,35895.25,3.0139425,.11909734,.003175081,.29109588,95,1,3,2015
167,24550.898,.21866667,1942.4912,.78133333,8883.3438,7912.0981,25498.711,2.8703957,.088833436,.0015722923,.24550898,96,1,3,2015
94,35106.383,.29864255,2072.834,.70135748,6940.8525,5904.4355,17586.613,2.533783,.069408529,.0013388639,.35106388,97,1,3,2015
77,27272.727,.23999999,1168.3245,.75999999,4868.0186,4283.8564,11682.177,2.3997808,.048680186,.00054105604,.27272728,98,1,3,2015
40,37500,.31578946,1168.3245,.68421054,3699.6941,3115.5317,7398.3203,1.9997114,.036996942,.00041625259,.375,99,1,3,2015
13,46153.848,.375,949.26361,.625,2531.3696,2056.7378,4282.7886,1.6918859,.025313696,.00023421098,.46153846,100,1,3,2015
13,30769.23,.26666665,421.8949,.73333335,1582.106,1371.1584,2226.0508,1.4070175,.01582106,.00006569222,.30769229,101,1,3,2015
7,71428.57,.52631581,610.63745,.47368419,1160.2111,854.89233,854.89233,.7368421,.01160211,.000070024849,.71428579,102,1,3,2015
0,,,,,549.57361,,0,,.0054957359,,,103,1,3,2015
2,0,1,,0,,,,,,,,104,1,3,2015
383,522.19324,.0052188421,519.77704,.99478114,100000,99537.297,1719384.8,17.193848,1,0,.0052008359,65,1,4,2015
427,1873.5363,.018585633,1848.9031,.98141438,99480.227,98426.352,1619847.5,16.28311,.99480224,.000095602089,.018735364,66,1,4,2015
432,3009.2593,.029690534,2898.7261,.9703095,97631.32,96037.023,1521421.1,15.58333,.97631317,.00067035243,.030092593,67,1,4,2015
476,2310.9243,.022860942,2165.6763,.97713906,94732.594,93584.789,1425384.1,15.046396,.94732594,.0010806617,.023109242,68,1,4,2015
430,3023.2559,.02978236,2756.8611,.97021765,92566.914,91188.484,1331799.4,14.387424,.92566913,.0018968801,.030232558,69,1,4,2015
596,3187.9194,.031379025,2818.1521,.96862096,89810.055,88400.977,1240610.9,13.813719,.89810055,.0025790585,.031879194,70,1,4,2015
628,2070.0637,.020488573,1782.3401,.97951144,86991.906,86100.734,1152209.9,13.245024,.86991906,.0020168941,.020700637,71,1,4,2015
553,3797.4683,.037267081,3175.5117,.96273291,85209.563,83621.805,1066109.1,12.511614,.8520956,.0040020556,.037974685,72,1,4,2015
558,2688.1721,.026525199,2175.9695,.9734748,82034.047,80946.063,982487.31,11.97658,.82034045,.0032069872,.026881721,73,1,4,2015
509,2357.564,.023300972,1860.7709,.97669905,79858.078,78927.695,901541.25,11.289293,.79858077,.002993041,.023575639,74,1,4,2015
538,4089.2192,.040072858,3125.575,.95992714,77997.305,76434.516,822613.56,10.546692,.77997303,.0053639584,.040892191,75,1,4,2015
487,3490.7598,.03430878,2568.7576,.96569121,74871.727,73587.352,746179.06,9.9660997,.74871725,.0048328536,.034907598,76,1,4,2015
448,6473.2144,.0627027,4533.5913,.93729728,72302.969,70036.172,672591.69,9.3024073,.72302967,.0090788687,.064732142,77,1,4,2015
371,6738.5444,.065189049,4417.8213,.93481094,67769.375,65560.461,602555.5,8.8912659,.67769372,.0096496223,.06738545,78,1,4,2015
343,6413.9941,.062146891,3937.1021,.9378531,63351.555,61383.004,536995.06,8.4764309,.63351554,.0091409115,.06413994,79,1,4,2015
324,6790.1235,.065671645,3901.845,.93432838,59414.453,57463.531,475612.06,8.0049896,.59414452,.0094087841,.067901239,80,1,4,2015
338,4733.728,.046242777,2567.0571,.95375723,55512.609,54229.082,418148.53,7.5324965,.55512607,.0063396329,.047337279,81,1,4,2015
302,7615.894,.073365234,3884.3628,.92663479,52945.551,51003.371,363919.44,6.873466,.52945548,.0096772043,.076158948,82,1,4,2015
253,5928.8535,.05758157,2825.0203,.94241846,49061.188,47648.676,312916.06,6.3780775,.49061188,.0070600607,.059288535,83,1,4,2015
240,12083.333,.11394892,5268.5615,.88605106,46236.168,43601.887,265267.41,5.7372274,.46236169,.013096767,.12083334,84,1,4,2015
220,9545.4541,.091106288,3732.4065,.9088937,40967.605,39101.402,221665.52,5.4107509,.40967605,.0090265106,.095454544,85,1,4,2015
171,13450.292,.12602739,4692.6548,.87397259,37235.199,34888.871,182564.11,4.902998,.372352,.010967016,.1345029,86,1,4,2015
156,12820.513,.12048192,3920.7883,.87951809,32542.545,30582.15,147675.23,4.5379128,.32542545,.0086070606,.12820512,87,1,4,2015
119,19327.73,.17624521,5044.4473,.82375479,28621.756,26099.531,117093.09,4.0910521,.28621757,.010305659,.1932773,88,1,4,2015
115,28695.652,.25095057,5916.7393,.74904943,23577.309,20618.939,90993.563,3.8593702,.23577309,.010661026,.28695655,89,1,4,2015
179,22905.027,.20551378,3629.4905,.79448622,17660.57,15845.825,70374.617,3.984844,.1766057,.0052778646,.22905026,90,1,4,2015
141,22695.035,.20382166,2859.8381,.79617834,14031.08,12601.161,54528.797,3.8862865,.14031079,.0034496416,.22695036,91,1,4,2015
125,16000,.14814815,1654.9989,.85185182,11171.242,10343.743,41927.633,3.7531755,.11171242,.0016423009,.16000001,92,1,4,2015
87,25287.355,.22448979,2136.2996,.77551019,9516.2432,8448.0938,31583.891,3.3189454,.095162429,.0018394935,.25287357,93,1,4,2015
64,32812.5,.28187919,2080.2524,.71812081,7379.9434,6339.8174,23135.797,3.1349559,.073799431,.0014219164,.328125,94,1,4,2015
42,35714.285,.30303031,1605.967,.69696969,5299.6909,4496.7075,16795.98,3.1692379,.052996907,.00080600649,.3571429,95,1,4,2015
43,18604.65,.17021276,628.71893,.82978725,3693.7239,3379.3645,12299.272,3.3297758,.036937241,.00022365345,.18604651,96,1,4,2015
22,40909.09,.33962265,1040.9451,.66037738,3065.0049,2544.5322,8919.9082,2.9102428,.030650049,.00030927127,.40909091,97,1,4,2015
19,26315.789,.23255813,470.71158,.76744187,2024.0598,1788.704,6375.3755,3.149796,.020240597,.000093346411,.2631579,98,1,4,2015
12,16666.666,.15384614,238.97664,.84615386,1553.3483,1433.86,4586.6714,2.9527643,.015533483,.00003654477,.16666666,99,1,4,2015
8,25000,.22222222,292.08258,.77777779,1314.3716,1168.3303,3152.8115,2.3987217,.013143715,.000037885908,.25,100,1,4,2015
7,14285.714,.13333333,136.30519,.86666667,1022.289,954.13641,1984.4813,1.9412136,.01022289,.000013791881,.14285713,101,1,4,2015
4,50000,.40000001,354.39352,.60000002,885.98383,708.78705,1030.3448,1.1629387,.0088598384,.000031120508,.5,102,1,4,2015
6,0,0,0,1,531.59033,531.59033,321.55786,.60489786,.0053159031,0,0,103,1,4,2015
