population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
89,48314.605,.38914028,510.4537,.61085975,1311.7473,1056.5205,2504.8467,1.9095497,.013117474,.000066080305,.48314607,101,2,3,2008
43,53488.371,.42201835,338.16058,.57798165,801.29358,632.21326,1448.326,1.8074849,.0080129355,.000026879467,.53488368,102,2,3,2008
28,50000,.40000001,185.2532,.60000002,463.133,370.50641,816.11279,1.7621565,.0046313298,8.5399506e-06,.5,103,2,3,2008
18,38888.891,.3255814,90.472488,.67441857,277.87979,232.64355,445.60641,1.6035942,.0027787979,2.5070617e-06,.38888887,104,2,3,2008
9,44444.445,.36363637,68.148109,.63636363,187.4073,153.33325,212.96284,1.1363636,.0018740731,1.2747520e-06,.44444445,105,2,3,2008
2,200000,1,119.25919,0,119.25919,59.629597,59.629597,.5,.001192592,1.4205795e-06,2,106,2,3,2008
1,0,0,0,1,0,0,0,,0,0,,107,2,3,2008
4,0,1,0,0,0,,,,0,0,,108,2,3,2008
14510,158.51137,.0015848288,158.28865,.99841517,100000,99859.492,2247246.5,22.472466,1,0,.0015831707,65,2,4,2008
13057,612.69818,.0061108819,610.12091,.99388909,99841.711,99493.945,2147387,21.507915,.99841714,9.6420799e-06,.0061269817,66,2,4,2008
11318,698.00317,.0069581759,690.47089,.99304181,99231.594,98851.836,2047893.1,20.63751,.99231595,.000052648455,.0069800317,67,2,4,2008
10896,871.87958,.008683213,855.65356,.9913168,98541.125,98087.625,1949041.3,19.778963,.98541123,.00012300826,.0087187951,68,2,4,2008
10983,701.0835,.0069863447,682.46436,.99301368,97685.469,97344.234,1850953.6,18.948095,.97685468,.00015430254,.0070108348,69,2,4,2008
10471,735.36432,.007326704,710.71234,.99267328,97003.008,96647.648,1753609.4,18.077887,.97003007,.00020661639,.007353643,70,2,4,2008
9873,891.31976,.0088736517,854.46429,.99112636,96292.297,95865.063,1656961.8,17.207624,.96292299,.00030506347,.0089131976,71,2,4,2008
9640,1026.9709,.010217246,975.11182,.98978275,95437.836,94950.281,1561096.6,16.357208,.95437837,.00042456662,.01026971,72,2,4,2008
9041,1061.8295,.010562219,997.73596,.98943776,94462.727,93963.859,1466146.4,15.520898,.94462729,.00052188156,.010618295,73,2,4,2008
8850,1163.8418,.011571083,1081.4912,.98842889,93464.992,92924.25,1372182.5,14.681246,.93464994,.00066056865,.011638418,74,2,4,2008
8517,1385.4644,.013759328,1271.1349,.98624068,92383.5,91747.93,1279258.3,13.847259,.92383498,.0008944202,.013854643,75,2,4,2008
8703,1735.0339,.017201116,1567.2344,.98279887,91112.367,90328.75,1187510.4,13.033471,.91112369,.0012691043,.017350338,76,2,4,2008
8653,2080.2034,.020587899,1843.5461,.97941208,89545.133,88623.359,1097181.6,12.252833,.89545131,.0017258958,.020802034,77,2,4,2008
8500,1952.9412,.019340556,1696.1974,.98065943,87701.586,86853.484,1008558.3,11.499887,.87701589,.0018295019,.01952941,78,2,4,2008
8172,2655.4087,.026206147,2253.8699,.97379386,86005.391,84878.453,921704.75,10.716825,.8600539,.0027127846,.026554087,79,2,4,2008
8163,3234.1052,.031826403,2665.5098,.96817362,83751.523,82418.766,836826.31,9.9917746,.83751523,.003627318,.032341052,80,2,4,2008
7657,3761.2642,.036918342,2993.5613,.96308166,81086.016,79589.234,754407.56,9.3037939,.81086016,.0045911041,.037612639,81,2,4,2008
7382,4361.9614,.042688586,3333.6565,.95731139,78092.453,76425.625,674818.31,8.6412745,.78092456,.0057032658,.043619618,82,2,4,2008
7177,5211.0908,.050787613,3796.8208,.94921237,74758.797,72860.383,598392.69,8.0043116,.74758798,.0071646082,.052110907,83,2,4,2008
6773,6540.6763,.063335478,4494.4106,.93666452,70961.977,68714.773,525532.31,7.4058299,.70961976,.009261163,.065406762,84,2,4,2008
6445,6764.9341,.065435991,4349.3706,.93456399,66467.563,64292.879,456817.53,6.8727889,.66467565,.0096939616,.067649335,85,2,4,2008
5733,8634.2227,.082768999,5141.4604,.91723102,62118.191,59547.461,392524.66,6.3189969,.62118191,.012098625,.08634223,86,2,4,2008
5747,9831.2158,.093705945,5339.0586,.90629405,56976.73,54307.203,332977.19,5.8440909,.5697673,.013087768,.098312169,87,2,4,2008
5355,10140.056,.096507594,4983.4272,.90349239,51637.672,49145.957,278669.97,5.3966408,.51637673,.012445204,.10140055,88,2,4,2008
3743,11995.726,.11316951,5279.8379,.88683051,46654.246,44014.328,229524.02,4.9196811,.46654245,.013140492,.11995725,89,2,4,2008
3231,14639.431,.13640952,5643.8628,.86359048,41374.406,38552.477,185509.69,4.4836822,.41374406,.013689749,.14639431,90,2,4,2008
2694,18708.24,.17107943,6112.7607,.8289206,35730.543,32674.162,146957.22,4.1129298,.35730544,.014037238,.18708239,91,2,4,2008
2121,19377.652,.17666022,5232.2837,.82333976,29617.781,27001.639,114283.05,3.8585961,.2961778,.010907036,.19377652,92,2,4,2008
1707,20972.467,.18981972,4628.8486,.81018031,24385.498,22071.074,87281.414,3.5792344,.24385498,.0085351216,.20972466,93,2,4,2008
1366,21449.488,.19371901,3827.2385,.80628097,19756.648,17843.029,65210.344,3.3006785,.19756648,.006067473,.21449488,94,2,4,2008
1088,26746.324,.23591407,3757.9719,.76408595,15929.41,14050.424,47367.313,2.9735761,.1592941,.0050326567,.26746324,95,2,4,2008
824,27912.621,.24494143,2981.2896,.75505859,12171.438,10680.794,33316.891,2.7373011,.12171438,.0031869982,.27912623,96,2,4,2008
485,36701.031,.31010452,2849.9065,.68989551,9190.1484,7765.1953,22636.096,2.4630828,.091901481,.0023784065,.3670103,97,2,4,2008
321,38629.285,.32375979,2052.7156,.67624021,6340.2422,5313.8843,14870.9,2.3454783,.063402422,.0012189549,.38629285,98,2,4,2008
204,34803.922,.29645094,1271.0413,.70354903,4287.5264,3652.0059,9557.0166,2.229028,.042875264,.00052159687,.34803924,99,2,4,2008
122,38524.59,.32302406,974.39728,.67697597,3016.4851,2529.2864,5905.0103,1.9575797,.030164851,.00028505927,.38524592,100,2,4,2008
63,74603.172,.5433526,1109.5737,.4566474,2042.0879,1487.301,3375.7241,1.6530749,.020420879,.00022195766,.7460317,101,2,4,2008
42,30952.381,.26804122,249.95224,.73195875,932.51416,807.53802,1888.4231,2.0250878,.009325142,.000023091048,.30952379,102,2,4,2008
15,60000,.46153846,315.02856,.53846157,682.56189,525.04761,1080.885,1.5835707,.0068256189,.00002135588,.60000002,103,2,4,2008
11,54545.453,.42857143,157.51428,.57142854,367.53333,288.77618,555.8374,1.5123456,.0036753332,5.7678976e-06,.54545456,104,2,4,2008
7,57142.855,.44444445,93.341797,.55555558,210.01904,163.34814,267.06125,1.2716049,.0021001904,1.9562383e-06,.5714286,105,2,4,2008
1,100000,.66666669,77.784836,.33333331,116.67725,77.784828,103.7131,.88888884,.0011667724,9.0651304e-07,1.0000001,106,2,4,2008
1,100000,.66666669,25.928274,.33333331,38.89241,25.928272,25.928272,.66666663,.00038892409,1.0080208e-07,1,107,2,4,2008
0,,1,12.964136,0,12.964136,,,,.00012964137,1.6804705e-08,,110,2,4,2008
14889,1014.1715,.010130065,1005.0629,.98986995,100000,99101.867,1612036.5,16.120365,1,0,.010062098,65,1,1,2009
13644,2418.6455,.023937501,2369.6914,.97606248,98994.938,97644.211,1512934.6,15.282949,.98994935,.00023577573,.024186455,66,1,1,2009
12705,2392.7588,.023672694,2287.3801,.9763273,96625.25,95367.188,1415290.4,14.64721,.96625251,.00074588263,.02392759,67,1,1,2009
11070,2592.5925,.025613816,2416.3528,.97438616,94337.867,93057.203,1319923.3,13.991446,.94337869,.0012907031,.025925925,68,1,1,2009
10314,2986.2324,.029423004,2704.6072,.970577,91921.516,90569.211,1226866,13.346886,.91921514,.002008405,.029862324,69,1,1,2009
10019,2894.5005,.028532075,2545.5435,.97146791,89216.906,87944.133,1136296.9,12.736341,.89216906,.0024489001,.028945005,70,1,1,2009
9578,3236.5837,.031850405,2760.5178,.9681496,86671.359,85291.102,1048352.7,12.095722,.86671358,.0031889819,.032365836,71,1,1,2009
8779,3679.2346,.036127735,3031.5088,.96387225,83910.844,82395.086,963061.56,11.477201,.83910847,.0040927022,.036792349,72,1,1,2009
8236,4006.7993,.039281037,3177.0242,.96071899,80879.336,79290.82,880666.5,10.888646,.80879337,.0049131615,.040067993,73,1,1,2009
7674,4756.3198,.046458345,3609.9209,.95354164,77702.313,75897.352,801375.69,10.313409,.77702314,.0062544835,.047563199,74,1,1,2009
7266,4734.3794,.046248991,3426.6982,.95375103,74092.391,72379.039,725478.31,9.7915363,.74092388,.0065777418,.047343791,75,1,1,2009
6796,5503.2373,.053558644,3784.7588,.94644135,70665.695,68773.313,653099.31,9.2420988,.70665693,.0078455368,.055032372,76,1,1,2009
6770,5509.6011,.053618915,3586.0833,.94638109,66880.938,65087.895,584326,8.7368097,.66880935,.0079432959,.055096008,77,1,1,2009
6357,6245.084,.060559835,3833.126,.93944019,63294.855,61378.293,519238.06,8.2034798,.63294858,.0089052981,.062450841,78,1,1,2009
6254,6379.917,.061826918,3676.3354,.93817306,59461.73,57623.563,457859.78,7.7000751,.59461731,.0088617178,.063799173,79,1,1,2009
5562,8144.5522,.078258619,4365.688,.92174137,55785.395,53602.551,400236.22,7.1745701,.55785394,.010768097,.08144553,80,1,1,2009
5442,8011.7603,.077031799,3960.9526,.92296821,51419.707,49439.23,346633.66,6.741261,.51419705,.0098943971,.080117606,81,1,1,2009
4747,9142.6162,.087429494,4149.2949,.91257048,47458.754,45384.105,297194.44,6.2621627,.47458753,.010346441,.091426164,82,1,1,2009
4682,10145.237,.096554533,4181.7246,.90344548,43309.461,41218.598,251810.33,5.8142104,.43309462,.010267125,.10145237,83,1,1,2009
4133,12654.246,.1190124,4656.6855,.88098758,39127.734,36799.391,210591.73,5.3821602,.39127734,.011091265,.12654246,84,1,1,2009
3746,14522.157,.13539074,4667.0605,.86460924,34471.047,32137.516,173792.34,5.0416903,.34471047,.010542197,.14522156,85,1,1,2009
3426,13164.04,.12351089,3681.1169,.8764891,29803.986,27963.428,141654.83,4.752882,.29803985,.0077013415,.1316404,86,1,1,2009
2881,17112.113,.15763389,4117.8496,.8423661,26122.869,24063.945,113691.41,4.3521791,.26122868,.0079469653,.17112114,87,1,1,2009
2589,17728.854,.16285259,3583.5742,.83714741,22005.02,20213.232,89627.461,4.0730462,.2200502,.0061504212,.17728853,88,1,1,2009
2162,18316.373,.16779661,3091.0562,.83220339,18421.445,16875.918,69414.227,3.7681205,.18421446,.0046452237,.18316375,89,1,1,2009
1538,21781.535,.19642334,3011.2461,.80357665,15330.389,13824.766,52538.309,3.4270697,.15330389,.0039086519,.21781534,90,1,1,2009
1127,23957.408,.2139461,2635.6326,.7860539,12319.143,11001.326,38713.543,3.1425517,.12319142,.0028468862,.23957407,91,1,1,2009
838,28400.955,.24869384,2408.2292,.75130618,9683.5098,8479.3955,27712.217,2.8617947,.096835099,.0021061907,.28400955,92,1,1,2009
624,30929.486,.26786953,1948.8259,.73213047,7275.2803,6300.8672,19232.82,2.6435847,.072752804,.0013146747,.30929488,93,1,1,2009
426,32629.107,.28052473,1494.2021,.71947527,5326.4541,4579.353,12931.953,2.4278729,.05326454,.00075348769,.32629111,94,1,1,2009
296,35810.813,.30372494,1163.9506,.69627506,3832.252,3250.2766,8352.6006,2.1795542,.03832252,.00042896121,.35810816,95,1,1,2009
190,42105.262,.34782606,928.10474,.65217394,2668.3013,2204.249,5102.3237,1.9121993,.026683012,.00024103835,.4210526,96,1,1,2009
131,48091.602,.3876923,674.66083,.61230767,1740.1965,1402.8661,2898.0745,1.6653719,.017401965,.00011536117,.48091605,97,1,1,2009
72,76388.891,.55276382,588.98956,.44723618,1065.5356,771.04089,1495.2084,1.4032458,.010655357,.000062090221,.7638889,98,1,1,2009
63,66666.664,.5,238.27304,.5,476.54608,357.40955,724.16754,1.5196171,.0047654607,.000011300697,.66666669,99,1,1,2009
38,84210.523,.5925926,141.19884,.4074074,238.27304,167.67361,366.758,1.5392342,.0023827304,3.3563711e-06,.84210527,100,1,1,2009
26,26923.076,.23728813,23.034557,.76271188,97.074203,85.556923,199.08438,2.0508475,.00097074202,2.2338905e-07,.26923078,101,1,1,2009
13,30769.23,.26666665,19.743904,.73333335,74.039642,64.167694,113.52746,1.5333334,.00074039644,1.4607492e-07,.30769229,102,1,1,2009
8,100000,.66666669,36.197159,.33333331,54.295738,36.197159,49.359764,.90909094,.00054295739,1.9642845e-07,1,103,1,1,2009
4,75000,.54545456,9.871953,.45454544,18.098579,13.162603,13.162603,.72727275,.00018098579,1.7863599e-08,.75000006,104,1,1,2009
0,,,,,8.2266264,,0,,.000082266262,,,105,1,1,2009
2,0,0,,1,,,0,,,,,106,1,1,2009
1,0,1,,0,,,,,,,,107,1,1,2009
15101,562.87665,.0056251758,560.06946,.99437481,100000,99501.273,1823688,18.236879,1,0,.0056042541,65,1,2,2009
13877,1124.1622,.011187543,1112.4885,.98881245,99439.93,98805.813,1724186.8,17.338978,.99439931,.000061958082,.011241623,66,1,2,2009
12665,1373.865,.013654234,1342.5858,.98634577,98327.438,97589.016,1625380.9,16.530289,.9832744,.00022079972,.01373865,67,1,2,2009
10970,1485.8706,.014755659,1431.0754,.98524433,96984.852,96226.383,1527791.9,15.752892,.96984851,.00041848043,.014858707,68,1,2,2009
10424,1650.0383,.016365366,1563.7725,.98363465,95553.773,94771.891,1431565.5,14.981779,.95553774,.00066437456,.016500384,69,1,2,2009
10232,1876.4659,.01859024,1747.2966,.98140979,93990,93116.352,1336793.6,14.222722,.93989998,.00098701299,.01876466,70,1,2,2009
9502,2304.7778,.022785204,2101.7688,.97721481,92242.703,91191.82,1243677.3,13.482662,.92242706,.0015039287,.023047779,71,1,2,2009
8922,2264.0664,.022387233,2018.0061,.97761279,90140.938,89131.938,1152485.5,12.785373,.90140939,.0017934123,.022640662,72,1,2,2009
8428,2764.5942,.027269004,2403.0244,.97273099,88122.93,86921.414,1063353.5,12.066706,.88122928,.0025151072,.027645942,73,1,2,2009
7817,3006.2683,.029617492,2538.8086,.97038251,85719.906,84450.5,976432.13,11.390962,.85719907,.0031077259,.030062683,74,1,2,2009
7267,3467.731,.034086298,2835.3354,.96591371,83181.094,81763.43,891981.63,10.72337,.83181095,.003966677,.034677308,75,1,2,2009
6983,3723.3281,.036552791,2936.8616,.96344721,80345.758,78877.328,810218.19,10.084144,.80345756,.0046377014,.037233278,76,1,2,2009
6819,4399.4722,.043047786,3332.2817,.95695221,77408.898,75742.758,731340.88,9.4477625,.77408898,.0058273352,.043994725,77,1,2,2009
6442,5013.9707,.048913453,3623.343,.95108652,74076.617,72264.945,655598.13,8.8502712,.74076617,.0069579654,.050139703,78,1,2,2009
6178,5616.7046,.054632764,3849.0571,.94536722,70453.273,68528.742,583333.13,8.2797165,.70453274,.0080124419,.056167044,79,1,2,2009
5681,6548.1431,.063405491,4223.0732,.93659449,66604.219,64492.684,514804.41,7.7293062,.66604221,.0093933819,.065481432,80,1,2,2009
5432,7253.3135,.069994666,4366.3472,.93000531,62381.145,60197.973,450311.72,7.2187152,.62381142,.010246539,.072533131,81,1,2,2009
4929,7952.9316,.076487802,4437.4243,.92351222,58014.797,55796.086,390113.75,6.7243838,.58014798,.010808514,.079529315,82,1,2,2009
4613,9386.5166,.089657314,4803.603,.91034269,53577.371,51175.57,334317.66,6.2399039,.53577369,.011947533,.093865164,83,1,2,2009
4215,9608.541,.091680817,4471.6191,.90831918,48773.77,46537.961,283142.09,5.8052125,.48773769,.011172323,.096085414,84,1,2,2009
3756,12140.575,.11445783,5070.728,.88554215,44302.148,41766.785,236604.14,5.340692,.44302148,.012512196,.12140576,85,1,2,2009
3443,12982.864,.12191464,4782.8848,.87808537,39231.422,36839.98,194837.36,4.9663601,.39231423,.011402578,.12982865,86,1,2,2009
2862,15583.508,.1445705,4980.2427,.85542953,34448.539,31958.418,157997.38,4.5864754,.3444854,.011246146,.15583508,87,1,2,2009
2631,17711.896,.16270949,4794.7715,.83729053,29468.297,27070.91,126038.95,4.2771034,.29468298,.0099656899,.17711896,88,1,2,2009
2231,16987.898,.15657923,3863.3616,.84342074,24673.525,22741.844,98968.047,4.0111027,.24673526,.0071803271,.16987899,89,1,2,2009
1538,19245.773,.17556345,3653.5044,.82443655,20810.164,18983.412,76226.203,3.6629314,.20810165,.0060208053,.19245774,90,1,2,2009
1166,23584.906,.21097048,3619.5488,.78902954,17156.66,15346.886,57242.789,3.3364763,.17156661,.0051445193,.23584908,91,1,2,2009
865,26011.561,.23017903,3115.9592,.76982099,13537.111,11979.132,41895.902,3.0948923,.13537112,.0036470988,.26011562,92,1,2,2009
645,26511.627,.23408623,2439.4482,.76591378,10421.152,9201.4277,29916.77,2.8707736,.10421152,.0022772611,.26511627,93,1,2,2009
440,34545.453,.29457363,2351.1997,.70542634,7981.7041,6806.1045,20715.342,2.5953534,.079817042,.0017268687,.34545454,94,1,2,2009
324,30864.197,.26737967,1505.4824,.73262036,5630.5044,4877.7632,13909.237,2.470336,.056305043,.00079993485,.30864197,95,1,2,2009
221,35294.117,.29999998,1237.5065,.70000005,4125.022,3506.2688,9031.4746,2.1894367,.041250221,.000489417,.35294113,96,1,2,2009
137,43795.621,.35928145,1037.4308,.64071858,2887.5156,2368.8003,5525.2056,1.9134808,.028875155,.0002909099,.43795621,97,1,2,2009
81,49382.715,.39603961,732.70685,.60396039,1850.0848,1483.7314,3156.405,1.7060866,.018500848,.00013304906,.49382713,98,1,2,2009
53,50943.395,.40601504,453.67224,.59398496,1117.3779,890.54181,1672.6736,1.4969631,.011173779,.000050125909,.50943398,99,1,2,2009
22,86363.633,.60317457,400.33038,.39682543,663.70569,463.5405,782.13177,1.1784316,.0066370568,.000026393807,.86363626,100,1,2,2009
16,75000,.54545456,143.65926,.45454544,263.37531,191.54568,318.59128,1.2096475,.002633753,3.7736650e-06,.75,101,1,2,2009
12,33333.332,.28571427,34.204582,.71428573,119.71605,102.61375,127.0456,1.0612245,.0011971605,4.0899351e-07,.33333328,102,1,2,2009
1,500000,1.4285715,122.15924,-.42857146,85.511467,24.431847,24.431847,.28571427,.00085511466,1.0437083e-06,5.0000005,103,1,2,2009
0,,,,,-36.647774,,0,,-.00036647773,,,104,1,2,2009
0,,,,,,,0,,,,,105,1,2,2009
0,,,,,,,0,,,,,106,1,2,2009
1,0,1,,0,,,,,,,,107,1,2,2009
15194,335.65881,.003355311,334.66028,.99664468,100000,99702.516,1913847.9,19.138479,1,0,.0033478732,65,1,3,2009
14256,743.54657,.0074117682,738.69635,.99258822,99665.336,99244.281,1814145.4,18.20237,.99665338,.000024638643,.0074354652,66,1,3,2009
12549,892.5014,.0088893119,879.38977,.99111068,98926.641,98442.977,1714901.1,17.335079,.9892664,.000093377072,.0089250142,67,1,3,2009
11000,1054.5454,.010493445,1028.8534,.98950654,98047.25,97501.961,1616458.1,16.486523,.98047251,.00019698605,.010545454,68,1,3,2009
10450,1368.421,.013591218,1318.5981,.98640877,97018.398,96359.102,1518956.3,15.656373,.97018397,.00038143137,.01368421,69,1,3,2009
10212,1478.6526,.014678008,1404.6824,.985322,95699.797,94997.453,1422597.1,14.865205,.95699799,.00057806668,.014786527,70,1,3,2009
9672,1499.1729,.014880189,1403.1292,.98511982,94295.117,93593.555,1327599.6,14.079198,.94295114,.00075480324,.014991729,71,1,3,2009
8904,1999.1016,.019793173,1838.6272,.98020685,92891.984,91972.672,1234006.1,13.284312,.92891985,.0012140044,.019991016,72,1,3,2009
8353,2178.8579,.021553766,1962.5428,.97844625,91053.359,90072.086,1142033.4,12.542462,.91053361,.0015987298,.02178858,73,1,3,2009
8004,2061.4692,.020404378,1817.8428,.9795956,89090.82,88181.898,1051961.4,11.807741,.89090818,.0017667757,.020614693,74,1,3,2009
7180,2980.5015,.029367367,2562.9775,.97063261,87272.977,85991.484,963779.44,11.043275,.87272978,.0028467635,.029805014,75,1,3,2009
6894,3307.2236,.032534245,2755.9758,.96746576,84710,83332.016,877787.94,10.36227,.84710002,.0035695836,.033072233,76,1,3,2009
6911,4022.5728,.039432626,3231.6624,.96056736,81954.023,80338.195,794455.94,9.693922,.81954026,.0047794357,.040225729,77,1,3,2009
6445,5166.7959,.050366785,3964.9922,.94963324,78722.359,76739.859,714117.75,9.0713463,.78722358,.0066414657,.051667958,78,1,3,2009
6236,4858.8838,.047436398,3546.2202,.95256358,74757.367,72984.258,637377.88,8.5259542,.74757367,.0066919755,.048588838,79,1,3,2009
5675,6378.8545,.061816938,4402.0552,.93818307,71211.148,69010.117,564393.63,7.9256358,.71211147,.0090245968,.063788548,80,1,3,2009
5506,6629.1318,.064164542,4286.7749,.93583548,66809.094,64665.707,495383.5,7.4149113,.66809094,.0095057273,.066291317,81,1,3,2009
4915,7507.6299,.072360039,4524.1177,.92763996,62522.32,60260.262,430717.81,6.8890247,.62522322,.010600874,.075076304,82,1,3,2009
4566,8169.0757,.078485005,4551.9893,.92151499,57998.203,55722.207,370457.53,6.3873968,.57998204,.011088776,.081690751,83,1,3,2009
4276,9237.6055,.088297755,4719.1807,.91170228,53446.215,51086.625,314735.34,5.888824,.53446215,.011741905,.092376053,84,1,3,2009
3803,11333.158,.10725395,5226.167,.89274603,48727.035,46113.953,263648.72,5.4107275,.48727036,.01305695,.11333158,85,1,3,2009
3477,12597.066,.11850649,5155.1353,.88149351,43500.867,40923.301,217534.75,5.000699,.43500867,.012670091,.12597066,86,1,3,2009
2848,15695.225,.14553151,5580.5117,.85446846,38345.73,35555.477,176611.45,4.6057658,.3834573,.013193323,.15695225,87,1,3,2009
2552,17319.75,.15939416,5222.5845,.84060585,32765.219,30153.926,141055.97,4.3050518,.32765219,.011505157,.17319749,88,1,3,2009
2279,16191.312,.14978689,4125.5254,.85021311,27542.635,25479.871,110902.05,4.0265589,.27542636,.0082331747,.16191311,89,1,3,2009
1517,18787.08,.17173848,4021.6187,.82826149,23417.109,21406.301,85422.18,3.6478534,.23417109,.0072121695,.1878708,90,1,3,2009
1121,22747.547,.20424509,3961.4336,.79575491,19395.49,17414.773,64015.879,3.3005548,.1939549,.0061931624,.22747546,91,1,3,2009
940,23510.639,.21037601,3246.9553,.78962398,15434.057,13810.579,46601.105,3.0193686,.15434057,.0042379117,.23510639,92,1,3,2009
619,31017.771,.26853147,3272.6204,.73146856,12187.102,10550.791,32790.523,2.6905925,.12187102,.0035023084,.31017771,93,1,3,2009
415,40481.926,.33667332,3001.2681,.66332668,8914.4814,7413.8477,22239.734,2.4947872,.089144811,.0024369699,.40481925,94,1,3,2009
336,39880.953,.33250621,1966.1802,.66749382,5913.2134,4930.123,14825.887,2.507247,.059132133,.0010938946,.39880952,95,1,3,2009
244,29508.197,.25714287,1014.9515,.7428571,3947.0332,3439.5574,9895.7637,2.5071397,.039470334,.00038479274,.295082,96,1,3,2009
133,36090.227,.30573249,896.43268,.69426751,2932.0818,2483.8655,6456.2061,2.2019188,.029320817,.00025513466,.36090228,97,1,3,2009
79,58227.848,.4509804,918.03784,.54901958,2035.6492,1576.6302,3972.3403,1.9513875,.020356491,.00018307606,.58227849,98,1,3,2009
42,42857.145,.35294119,394.45108,.64705884,1117.6113,920.3858,2395.7102,2.1435988,.011176113,.000043591604,.42857146,99,1,3,2009
25,20000,.18181819,131.48369,.81818181,723.16028,657.41846,1475.3243,2.040107,.0072316029,9.4396173e-06,.2,100,1,3,2009
8,12500,.11764706,69.609009,.88235295,591.67657,556.87207,817.90588,1.3823529,.0059167659,4.0942332e-06,.125,101,1,3,2009
2,200000,1,522.06757,0,522.06757,261.03378,261.03378,.5,.0052206758,.000027113165,2,102,1,3,2009
2,50000,.40000001,0,.60000002,0,0,0,,0,0,,103,1,3,2009
1,100000,.66666669,0,.33333331,0,0,0,,0,0,,104,1,3,2009
1,0,0,0,1,0,0,0,,0,0,,106,1,3,2009
0,,1,0,0,0,,,,0,0,,107,1,3,2009
15147,396.11804,.003959402,394.72751,.99604058,100000,99648.961,2003770.5,20.037704,1,0,.0039490429,65,1,4,2009
14037,790.76727,.0078808758,784.97681,.99211913,99605.273,99157.836,1904121.5,19.116674,.99605274,.000030862753,.0079076737,66,1,4,2009
13035,567.70233,.0056625572,559.57556,.99433744,98820.297,98512.531,1804963.8,18.265112,.98820299,.000065234439,.005677023,67,1,4,2009
11094,784.2077,.0078132786,767.73834,.99218673,98260.719,97853.82,1706451.1,17.366564,.98260719,.00013120883,.007842076,68,1,4,2009
10339,1238.0308,.012304143,1199.5675,.98769587,97492.977,96893.195,1608597.4,16.499622,.97492975,.00029319507,.012380308,69,1,4,2009
10304,1203.4161,.011962184,1151.8794,.98803782,96293.406,95717.469,1511704.1,15.698937,.96293408,.00041112927,.012034161,70,1,4,2009
9506,1293.9197,.012856023,1223.1416,.98714399,95141.523,94529.953,1415986.6,14.882951,.95141524,.00056538841,.012939196,71,1,4,2009
8954,1351.3513,.013422819,1260.6494,.98657715,93918.383,93288.055,1321456.8,14.070268,.93918383,.00072005222,.013513513,72,1,4,2009
8448,1846.5909,.018296974,1695.3561,.98170304,92657.734,91810.055,1228168.6,13.254896,.92657733,.001153381,.018465908,73,1,4,2009
7850,2356.688,.023292415,2118.7334,.97670758,90962.375,89903.008,1136358.6,12.492622,.90962374,.0017417766,.023566879,74,1,4,2009
7269,2655.1108,.026203245,2327.9917,.97379673,88843.641,87679.648,1046455.6,11.778622,.88843638,.0023074397,.026551107,75,1,4,2009
6897,3262.2878,.032099292,2777.0911,.96790069,86515.648,85127.102,958775.94,11.08211,.86515647,.0032397753,.032622878,76,1,4,2009
6893,2988.5391,.029445397,2465.7148,.97055459,83738.555,82505.695,873648.88,10.433054,.83738554,.0033575888,.029885389,77,1,4,2009
6585,3523.1587,.034621697,2813.8037,.96537828,81272.844,79865.945,791143.19,9.7344103,.81272846,.0042826352,.035231587,78,1,4,2009
6223,3920.9385,.038455475,3017.1797,.96154451,78459.039,76950.453,711277.19,9.0655861,.78459036,.0050992845,.039209384,79,1,4,2009
5780,4913.4946,.047956768,3617.9478,.95204324,75441.859,73632.883,634326.75,8.4081535,.75441861,.0067030145,.049134944,80,1,4,2009
5556,5543.5566,.053940456,3874.2146,.94605953,71823.914,69886.805,560693.88,7.8065066,.71823913,.007840313,.055435564,81,1,4,2009
4992,7151.4424,.069045551,4691.6245,.93095446,67949.703,65603.891,490807.06,7.2230935,.679497,.010217459,.071514428,82,1,4,2009
4570,8161.9258,.078419007,4960.6357,.92158097,63258.078,60777.762,425203.19,6.7217216,.63258076,.011529625,.081619255,83,1,4,2009
4325,8786.127,.084163897,4906.54,.9158361,58297.441,55844.172,364425.44,6.2511396,.58297443,.011928546,.087861277,84,1,4,2009
3807,9902.8105,.094356149,5037.7598,.90564382,53390.902,50872.023,308581.25,5.7796597,.53390902,.012536475,.099028103,85,1,4,2009
3497,10723.478,.10177772,4921.2725,.89822227,48353.141,45892.504,257709.23,5.329731,.48353142,.012289834,.10723478,86,1,4,2009
2907,13209.494,.12391093,5381.6831,.8760891,43431.867,40741.027,211816.72,4.8769884,.43431866,.01322204,.13209493,87,1,4,2009
2667,15223.097,.14146341,5382.709,.8585366,38050.184,35358.828,171075.7,4.4960546,.38050184,.012688131,.15223098,88,1,4,2009
2230,16681.615,.15397352,5029.9263,.84602648,32667.475,30152.512,135716.88,4.1544952,.32667476,.011063743,.16681616,89,1,4,2009
1503,19028.609,.17375456,4802.1499,.82624543,27637.549,25236.475,105564.36,3.8195992,.2763755,.0096039204,.19028609,90,1,4,2009
1193,21290.863,.19242424,4394.084,.80757576,22835.398,20638.355,80327.883,3.5176914,.22835398,.0077427467,.21290863,91,1,4,2009
