population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
3382,2808.9888,.02770083,2472.0298,.97229916,89240.273,88004.258,1126139.1,12.619181,.89240271,.0023736455,.028089888,71,1,3,2006
3204,2871.4106,.028307691,2456.2085,.97169232,86768.242,85540.141,1038134.9,11.964457,.8676824,.0028199644,.028714105,72,1,3,2006
3048,3674.5408,.036082476,3042.1868,.96391749,84312.031,82790.938,952594.75,11.298444,.84312034,.0040238532,.036745407,73,1,3,2006
3044,3580.8147,.035178311,2858.9358,.9648217,81269.844,79840.375,869803.81,10.702663,.81269842,.0043518632,.035808146,74,1,3,2006
2902,4031.7024,.039520353,3098.8267,.96047962,78410.906,76861.492,789963.44,10.074663,.78410906,.0052457573,.040317025,75,1,3,2006
2863,4645.4766,.045400236,3419.186,.95459974,75312.078,73602.484,713101.94,9.468626,.75312078,.0063572885,.046454765,76,1,3,2006
2633,5545.0059,.053954177,3878.9216,.94604582,71892.891,69953.43,639499.44,8.8951693,.71892893,.0078381421,.055450056,77,1,3,2006
2571,5834.3057,.056689341,3855.667,.94331068,68013.969,66086.133,569546.06,8.3739576,.68013966,.0083879922,.058343053,78,1,3,2006
2426,6224.2373,.060363781,3872.8376,.93963623,64158.301,62221.883,503459.91,7.8471513,.64158303,.0089057544,.062242374,79,1,3,2006
2356,6833.6162,.066078387,3983.5664,.93392164,60285.465,58293.68,441238.03,7.3191447,.60285467,.009537491,.068336159,80,1,3,2006
2151,8507.6709,.081605352,4594.5361,.91839463,56301.898,54004.629,382944.34,6.8016238,.56301898,.011303874,.085076705,81,1,3,2006
2021,9153.8838,.087532528,4526.0762,.91246748,51707.363,49444.324,328939.72,6.3615642,.51707363,.011301996,.091538839,82,1,3,2006
1920,11458.333,.10837438,5113.2432,.89162564,47181.289,44624.668,279495.38,5.9238605,.4718129,.012742482,.11458334,83,1,3,2006
1631,11833.231,.11172214,4699.9321,.88827789,42068.047,39718.082,234870.72,5.5831146,.42068046,.011454131,.1183323,84,1,3,2006
1610,11863.354,.11199062,4184.8784,.88800937,37368.113,35275.676,195152.64,5.2224379,.37368113,.0097944373,.11863355,85,1,3,2006
1460,14315.068,.133589,4432.915,.86641097,33183.234,30966.777,159876.95,4.8180041,.33183235,.0098286439,.14315067,86,1,3,2006
1048,15171.756,.14101996,4054.3689,.85898006,28750.32,26723.137,128910.18,4.4837823,.28750321,.0083051771,.15171756,87,1,3,2006
831,18170.879,.16657475,4113.7217,.83342528,24695.951,22639.09,102187.05,4.1378055,.24695951,.0076503092,.18170878,88,1,3,2006
683,18448.023,.1689008,3476.3552,.83109921,20582.23,18844.053,79547.953,3.8648849,.2058223,.0056824321,.18448023,89,1,3,2006
537,19739.293,.17966102,3073.259,.82033896,17105.875,15569.245,60703.902,3.5487165,.17105874,.0043578087,.19739294,90,1,3,2006
417,22062.35,.19870409,2788.3384,.80129588,14032.616,12638.447,45134.656,3.2164106,.14032616,.0033637041,.22062349,91,1,3,2006
321,29283.488,.25543478,2872.1794,.74456525,11244.277,9808.1875,32496.209,2.890022,.11244278,.0028664179,.29283488,92,1,3,2006
231,27272.727,.23999999,2009.3033,.75999999,8372.0977,7367.4458,22688.021,2.7099566,.083720975,.0015413723,.27272725,93,1,3,2006
181,31491.713,.27207637,1731.166,.72792363,6362.7944,5497.2114,15320.575,2.4078376,.063627943,.0010314188,.31491712,94,1,3,2006
113,39823.008,.33210331,1538.1791,.66789669,4631.6284,3862.5388,9823.3643,2.1209309,.046316285,.00067943044,.39823005,95,1,3,2006
65,55384.617,.43373495,1341.7371,.56626505,3093.4492,2422.5806,5960.8252,1.9269187,.030934492,.00040221988,.55384618,96,1,3,2006
45,42222.223,.34862384,610.6886,.65137613,1751.7122,1446.3679,3538.2444,2.0198777,.017517122,.00010510117,.4222222,97,1,3,2006
34,38235.293,.32098764,366.25446,.67901236,1141.0236,957.89636,2091.8765,1.8333333,.011410235,.000041313655,.38235292,98,1,3,2006
15,53333.332,.42105263,326.21857,.57894737,774.7691,611.65979,1133.9801,1.4636362,.0077476911,.000025078589,.5333333,99,1,3,2006
7,85714.289,.60000002,269.13034,.39999998,448.55054,313.98535,522.32037,1.1644627,.0044855052,.000012017706,.85714293,100,1,3,2006
8,75000,.54545456,97.865562,.45454544,179.4202,130.48741,208.33502,1.161157,.001794202,1.7527556e-06,.75,101,1,3,2006
4,75000,.54545456,44.484348,.45454544,81.554634,59.312462,77.847603,.95454544,.00081554631,3.6249457e-07,.75000006,102,1,3,2006
1,200000,1,37.070286,0,37.070286,18.535143,18.535143,.5,.00037070285,1.3736967e-07,2,103,1,3,2006
1,100000,1,0,0,0,0,0,,0,0,,104,1,3,2006
4519,663.86371,.0066336431,659.95923,.99336636,100000,99411.859,1758378.1,17.583782,1,0,.006604535,65,1,4,2006
4431,1647.4836,.016358947,1625.0985,.98364103,99340.039,98413.734,1658966.3,16.699875,.99340039,.00010654228,.016474837,66,1,4,2006
4208,1711.0266,.01697953,1659.1538,.98302048,97714.938,96802.406,1560552.5,15.97046,.97714937,.00037046382,.017110268,67,1,4,2006
4081,1592.7468,.015809122,1518.5576,.98419088,96055.781,95250.945,1463750.1,15.238543,.96055782,.00057532825,.015927467,68,1,4,2006
3828,1880.8777,.018633541,1761.5632,.98136646,94537.227,93656.445,1368499.1,14.47577,.94537228,.00090973347,.018808778,69,1,4,2006
3616,2433.6284,.024043716,2230.6719,.97595626,92775.664,91660.328,1274842.8,13.741133,.92775667,.0014950907,.024336286,70,1,4,2006
3354,2236.136,.022114109,2002.3219,.9778859,90544.992,89543.828,1183182.4,13.067342,.90544993,.0017141949,.02236136,71,1,4,2006
3194,2473.3877,.024431732,2163.2507,.97556829,88542.672,87461.047,1093638.6,12.351543,.8854267,.0021945368,.024733877,72,1,4,2006
