population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
5,20000,.18181819,1.3425804,.81818181,7.3841925,6.7129021,11.244111,1.5227273,.000073841926,9.9131414e-10,.2,107,2,1,,2007
3,66666.664,.5,3.0208061,.5,6.0416121,4.531209,4.531209,.75,.000060416121,1.8249436e-09,.66666669,108,2,1,,2007
1,0,1,3.0208061,0,3.0208061,,,,.000030208061,9.1249935e-10,,112,2,1,,2007
3582,558.34729,.00557994,555.58502,.99442005,100000,99505.281,1974153.3,19.741533,1,0,.0055593527,65,2,2,1,2007
3735,883.53412,.0088019008,875.29987,.99119812,99444.414,98945.492,1874648,18.851215,.99444413,.000048360322,.0088353409,66,2,2,1,2007
3651,1013.421,.010088203,994.38531,.98991179,98569.117,98022.203,1775702.5,18.014795,.98569119,.00014024878,.01013421,67,2,2,1,2007
3935,1194.4092,.011877416,1158.9357,.98812258,97574.734,96960.5,1677680.3,17.193798,.97574735,.0002742559,.011944092,68,2,2,1,2007
4037,1436.7104,.014264634,1375.3361,.98573536,96415.797,95728.125,1580719.8,16.394821,.96415794,.00047528048,.014367105,69,2,2,1,2007
4045,1631.644,.016184404,1538.1732,.98381561,95040.461,94271.375,1484991.6,15.624836,.95040458,.00072502886,.01631644,70,2,2,1,2007
4121,1625.819,.016127091,1507.9199,.98387289,93502.289,92748.328,1390720.3,14.87365,.93502289,.000916138,.016258189,71,2,2,1,2007
4132,2081.3167,.020598803,1894.9739,.97940117,91994.367,91046.883,1297972,14.109255,.91994369,.001395597,.020813167,72,2,2,1,2007
4186,2269.4697,.022440063,2021.8359,.97755992,90099.391,89088.469,1206925.1,13.395486,.90099388,.0018035566,.022694698,73,2,2,1,2007
4229,2222.7478,.021983163,1936.2233,.97801685,88077.555,87109.445,1117836.6,12.691504,.88077557,.0020332274,.022227479,74,2,2,1,2007
4555,2612.5137,.025788276,2221.4363,.97421175,86141.328,85030.609,1030727.2,11.965536,.8614133,.0026519601,.026125137,75,2,2,1,2007
4643,2993.7542,.029496022,2475.303,.97050399,83919.891,82682.242,945696.56,11.269039,.83919889,.0033402755,.029937541,76,2,2,1,2007
4838,3100.4548,.030531244,2486.6045,.96946877,81444.586,80201.281,863014.31,10.596337,.81444585,.0037578514,.031004548,77,2,2,1,2007
4799,3479.8916,.03420379,2700.6624,.96579623,78957.984,77607.656,782813.06,9.914299,.78957987,.0044869753,.034798916,78,2,2,1,2007
5106,4582.8438,.044801839,3416.4683,.95519817,76257.32,74549.086,705205.38,9.2477074,.76257318,.0061856974,.045828439,79,2,2,1,2007
4837,5313.2104,.051757123,3770.033,.9482429,72840.852,70955.836,630656.31,8.6580029,.72840852,.0074582393,.053132106,80,2,2,1,2007
4918,5307.0352,.051698521,3570.8591,.94830149,69070.82,67285.391,559700.5,8.1032848,.69070822,.0076284404,.053070348,81,2,2,1,2007
4786,6205.5996,.060188469,3942.3423,.93981153,65499.961,63528.789,492415.09,7.5177922,.65499961,.0089087132,.062055994,82,2,2,1,2007
4622,7507.5723,.072359502,4454.2783,.9276405,61557.617,59330.477,428886.28,6.9672332,.61557615,.010540701,.075075716,83,2,2,1,2007
4553,7687.2393,.074027076,4227.1934,.92597294,57103.34,54989.742,369555.81,6.4717021,.57103342,.01035469,.076872393,84,2,2,1,2007
4110,10486.618,.099641658,5268.667,.90035832,52876.148,50241.816,314566.06,5.9491105,.52876151,.013128085,.10486618,85,2,2,1,2007
4234,10769.957,.10219632,4865.3096,.89780366,47607.48,45174.824,264324.25,5.5521579,.47607481,.012135424,.10769957,86,2,2,1,2007
4046,11492.832,.10868295,4645.3452,.89131707,42742.172,40419.5,219149.44,5.1272416,.42742172,.011368664,.11492832,87,2,2,1,2007
2972,12886.944,.12106843,4612.3232,.87893158,38096.828,35790.668,178729.94,4.6914649,.38096827,.010877308,.12886944,88,2,2,1,2007
2476,17932.148,.16456634,5510.4224,.83543366,33484.504,30729.293,142939.27,4.2688184,.33484504,.012273024,.17932148,89,2,2,1,2007
2282,17397.02,.16004837,4477.2061,.83995163,27974.082,25735.479,112209.97,4.0112119,.27974081,.0090209385,.17397019,90,2,2,1,2007
1855,20485.176,.18581907,4366.1675,.81418091,23496.875,21313.791,86474.492,3.6802549,.23496875,.0078485543,.20485175,91,2,2,1,2007
1530,23137.256,.20738138,3967.3525,.79261863,19130.707,17147.031,65160.703,3.4060793,.19130707,.0061378381,.23137257,92,2,2,1,2007
1209,25310.174,.22466961,3406.7449,.77533042,15163.354,13459.982,48013.672,3.1664281,.15163355,.0043824646,.25310174,93,2,2,1,2007
973,27954.779,.24526601,2883.4966,.75473398,11756.609,10314.861,34553.688,2.9390862,.11756609,.0029914635,.27954778,94,2,2,1,2007
667,33733.133,.28864655,2561.1936,.71135342,8873.1133,7592.5166,24238.828,2.7317164,.088731132,.0020709278,.33733132,95,2,2,1,2007
505,15643.564,.14508724,915.77905,.85491276,6311.9199,5854.0303,16646.311,2.6372817,.063119203,.00054154755,.15643565,96,2,2,1,2007
2,0,0,0,1,5396.1406,5396.1406,10792.281,2,.053961407,0,0,97,2,2,1,2007
2,100000,.66666669,3597.4272,.33333331,5396.1406,3597.427,5396.1406,1,.053961407,.0018364713,1.0000001,98,2,2,1,2007
1,0,0,0,1,1798.7134,1798.7134,1798.7134,1,.017987134,0,0,99,2,2,1,2007
3,0,1,1798.7134,0,1798.7134,,,,.017987134,.00031771749,,100,2,2,1,2007
7390,365.35858,.0036520727,364.1756,.9963479,100000,99676.211,2055265.9,20.552658,1,0,.0036432606,65,2,2,2,2007
6581,714.17719,.0071199071,709.39783,.99288011,99635.828,99231.469,1955589.6,19.627373,.99635828,.000025740233,.0071417717,66,2,2,2,2007
5732,1238.6602,.012317942,1218.5699,.98768204,98926.43,98256.219,1856358.3,18.765038,.98926431,.00012941744,.012386601,67,2,2,2,2007
5839,1250.2141,.012429108,1214.4215,.98757088,97707.859,97064.219,1758102,17.993456,.97707862,.00027198179,.012502141,68,2,2,2,2007
5375,1283.7209,.012755338,1230.8064,.98724467,96493.438,95878.031,1661037.8,17.213997,.96493435,.00041645629,.01283721,69,2,2,2,2007
4825,1243.5233,.012358394,1177.2931,.98764163,95262.633,94673.984,1565159.8,16.429945,.95262635,.00053130521,.012435233,70,2,2,2,2007
4627,1404.798,.013949995,1312.49,.98605001,94085.336,93429.094,1470485.8,15.629276,.94085336,.00073037855,.01404798,71,2,2,2,2007
4136,1450.677,.014402305,1336.1428,.98559767,92772.844,92104.773,1377056.6,14.843316,.92772841,.00089586235,.014506771,72,2,2,2,2007
3930,2188.2952,.02164611,1979.249,.97835392,91436.703,90447.078,1284951.9,14.052911,.91436702,.0015497514,.021882951,73,2,2,2,2007
3653,2354.2295,.0232684,2081.5317,.9767316,89457.453,88416.688,1194504.8,13.35277,.89457452,.0019631123,.023542294,74,2,2,2,2007
3703,2295.436,.022693899,1982.9003,.97730613,87375.922,86384.469,1106088.1,12.658958,.87375921,.0021872194,.02295436,75,2,2,2,2007
3477,2761.001,.027234044,2325.5974,.97276598,85393.023,84230.227,1019703.6,11.941299,.85393023,.0029007965,.027610011,76,2,2,2,2007
3408,2611.5024,.025778422,2141.3472,.97422159,83067.43,81996.758,935473.44,11.261616,.83067429,.0030119016,.026115023,77,2,2,2,2007
2988,3179.3843,.031296328,2532.6892,.96870369,80926.086,79659.742,853476.69,10.546373,.80926085,.0039094016,.03179384,78,2,2,2,2007
2928,3449.4536,.033909686,2658.2954,.96609032,78393.398,77064.25,773816.94,9.870945,.783934,.0045026606,.034494534,79,2,2,2,2007
2558,4691.165,.045836516,3471.4331,.95416349,75735.102,73999.383,696752.69,9.1998644,.75735104,.0063794684,.046911649,80,2,2,2,2007
2446,4333.606,.042416967,3065.2058,.95758301,72263.672,70731.07,622753.31,8.6177921,.7226367,.0061436808,.04333606,81,2,2,2,2007
2312,6747.4048,.065271966,4516.7202,.93472803,69198.469,66940.109,552022.19,7.977376,.69198471,.0096270218,.067474052,82,2,2,2,2007
2072,6225.8687,.060379125,3905.4275,.93962085,64681.75,62729.035,485082.09,7.4995203,.64681751,.0089217387,.062258687,83,2,2,2,2007
1924,6081.0811,.059016392,3586.7993,.94098359,60776.324,58982.926,422353.06,6.9493027,.60776323,.008550466,.060810808,84,2,2,2,2007
1804,7982.2617,.076759063,4389.8145,.92324096,57189.523,54994.617,363370.16,6.3537889,.57189524,.010747629,.079822622,85,2,2,2,2007
1638,9951.1602,.094795004,5005.1489,.90520501,52799.711,50297.137,308375.53,5.8404775,.52799714,.01247364,.099511608,86,2,2,2,2007
1475,9966.1016,.094930574,4537.165,.90506941,47794.563,45525.98,258078.39,5.3997436,.47794563,.011320844,.099661008,87,2,2,2,2007
1112,12769.784,.12003382,5192.3506,.8799662,43257.398,40661.223,212552.41,4.9136658,.43257397,.012744818,.12769784,88,2,2,2,2007
922,13449.023,.12601626,4796.8149,.87398374,38065.047,35666.641,171891.19,4.5157223,.38065046,.011308763,.13449024,89,2,2,2,2007
766,13707.572,.12828346,4267.7637,.87171656,33268.23,31134.348,136224.55,4.0947337,.33268231,.0094746398,.13707574,90,2,2,2,2007
594,17171.717,.15813953,4586.1201,.84186047,29000.467,26707.406,105090.2,3.6237416,.29000467,.0094429115,.17171717,91,2,2,2,2007
477,16352.201,.15116279,3690.5408,.8488372,24414.348,22569.078,78382.789,3.2105215,.24414347,.0068104295,.16352201,92,2,2,2,2007
377,16976.127,.15647921,3242.845,.84352076,20723.807,19102.385,55813.711,2.693217,.20723806,.0053276843,.16976127,93,2,2,2,2007
278,23741.008,.21221866,3709.7861,.78778136,17480.961,15626.068,36711.328,2.100075,.1748096,.0053514112,.23741008,94,2,2,2,2007
198,30303.031,.2631579,3623.9934,.7368421,13771.175,11959.178,21085.26,1.5311155,.13771175,.0043033916,.30303031,95,2,2,2,2007
143,22377.623,.20125787,2042.2002,.79874212,10147.182,9126.082,9126.082,.89937109,.10147182,.0018619819,.22377624,96,2,2,2,2007
2,0,1,8104.9814,0,8104.9814,,,,.081049815,.0060366504,,97,2,2,2,2007
1691,413.95624,.0041376199,412.43765,.99586236,100000,99633.156,2138846.5,21.388466,1,0,.0041263066,65,2,2,3,2007
1523,525.27905,.0052409526,521.93372,.99475902,99587.563,99290.063,2039213.4,20.476587,.9958756,.000021437863,.0052527906,66,2,2,3,2007
1424,912.92133,.0090918625,900.69104,.99090815,99065.625,98570.242,1939923.4,19.582205,.99065626,.00008337191,.0091292132,67,2,2,3,2007
1377,1016.703,.010118678,993.29944,.98988134,98164.938,97638.492,1841353.1,18.757748,.9816494,.00017893154,.010167031,68,2,2,3,2007
1208,662.25165,.0066006598,641.39697,.99339932,97171.641,96850.945,1743714.6,17.944687,.9717164,.00017627919,.0066225166,69,2,2,3,2007
1064,1503.7594,.014925373,1440.7499,.98507464,96530.242,95809.867,1646863.6,17.060598,.96530241,.00048255999,.015037594,70,2,2,3,2007
1047,1241.6428,.01233982,1173.3872,.98766017,95089.492,94502.797,1551053.8,16.311516,.95089489,.00054789905,.012416428,71,2,2,3,2007
860,697.67444,.0069524916,652.95093,.99304754,93916.102,93589.625,1456551,15.509066,.939161,.00037308055,.0069767446,72,2,2,3,2007
746,938.33783,.0093395598,871.03674,.99066043,93263.148,92827.633,1362961.4,14.614147,.93263149,.00054727233,.0093833776,73,2,2,3,2007
637,2197.8022,.021739131,2008.5242,.97826087,92392.109,91387.844,1270133.8,13.747211,.92392111,.0014118096,.021978023,74,2,2,3,2007
588,1190.4762,.01183432,1069.6283,.98816568,90383.586,89848.773,1178745.9,13.041593,.90383583,.00092968467,.011904762,75,2,2,3,2007
512,976.5625,.0097181732,867.96857,.99028182,89313.961,88879.977,1088897.1,12.191791,.8931396,.00082840008,.0097656259,76,2,2,3,2007
460,2173.9131,.021505376,1902.0643,.97849464,88445.992,87494.961,1000017.1,11.306528,.88445991,.0019437305,.021739131,77,2,2,3,2007
362,4419.8896,.043243244,3742.4402,.95675677,86543.93,84672.711,912522.19,10.544035,.8654393,.004358226,.044198893,78,2,2,3,2007
311,3536.9775,.034755133,2877.7769,.96524489,82801.492,81362.602,827849.5,9.9980021,.82801491,.0040981332,.035369772,79,2,2,3,2007
262,5343.5112,.052044608,4159.5986,.94795537,79923.719,77843.922,746486.88,9.3399916,.79923719,.0066743717,.053435113,80,2,2,3,2007
254,3149.6062,.031007752,2349.2749,.96899223,75764.117,74589.477,668642.94,8.825325,.7576412,.0043137628,.031496063,81,2,2,3,2007
229,2620.0874,.02586207,1898.6598,.9741379,73414.844,72465.516,594053.5,8.0917358,.73414844,.0037056999,.026200874,82,2,2,3,2007
187,6951.8716,.067183465,4804.7051,.93281651,71516.188,69113.836,521587.97,7.2932854,.71516186,.0097874422,.069518715,83,2,2,3,2007
177,6779.6611,.065573774,4374.5239,.93442625,66711.484,64524.223,452474.13,6.7825522,.66711485,.0097146202,.067796618,84,2,2,3,2007
162,9876.543,.094117641,5867.0078,.90588236,62336.961,59403.457,387949.91,6.223433,.62336963,.013774557,.098765425,85,2,2,3,2007
170,9411.7646,.089887641,5075.9507,.91011238,56469.953,53931.977,328546.44,5.8180752,.56469953,.012477396,.094117641,86,2,2,3,2007
155,13548.387,.12688822,6521.2935,.87311178,51394.004,48133.355,274614.47,5.3433175,.51394004,.01629056,.13548388,87,2,2,3,2007
111,13513.514,.12658228,5680.0898,.87341774,44872.711,42032.664,226481.11,5.0471902,.4487271,.0140509,.13513513,88,2,2,3,2007
91,7692.3076,.074074075,2903.1572,.92592591,39192.621,37741.043,184448.44,4.706203,.3919262,.0069188057,.07692308,89,2,2,3,2007
72,6944.4443,.067114092,2435.5344,.93288589,36289.465,35071.699,146707.41,4.0426998,.36289465,.0056310077,.06944444,90,2,2,3,2007
53,18867.924,.17241378,5836.8838,.82758623,33853.93,30935.488,111635.7,3.29757,.3385393,.01307056,.18867922,91,2,2,3,2007
41,29268.293,.25531915,7153.2886,.74468088,28017.047,24440.402,80700.211,2.8803968,.28017047,.014426393,.29268292,92,2,2,3,2007
35,14285.714,.13333333,2781.8342,.86666667,20863.758,19472.84,56259.813,2.696533,.20863758,.0045930292,.14285713,93,2,2,3,2007
35,22857.143,.20512821,3709.1125,.79487181,18081.924,16227.367,36786.973,2.0344613,.18081924,.005494073,.22857143,94,2,2,3,2007
23,43478.262,.35714287,5133.147,.64285713,14372.812,11806.238,20559.605,1.4304512,.14372812,.0063173822,.43478259,95,2,2,3,2007
18,11111.111,.10526316,972.59625,.89473683,9239.6641,8753.3662,8753.3662,.94736844,.092396639,.0008156143,.11111111,96,2,2,3,2007
1,0,1,8267.0674,0,8267.0674,,,,.082670674,.0062694326,,98,2,2,3,2007
27,7407.4072,.073457032,6924.9849,.926543,100000,93487.297,1720461.9,17.204618,1,0,.06979797,65,2,2,,2007
45,0,0,0,1,93075.016,93075.016,1626974.6,17.480251,.93075013,0,0,66,2,2,,2007
31,6451.6128,.06269592,5835.4238,.93730408,93075.016,89865.531,1533899.5,16.480249,.93075013,.0037611828,.064516127,67,2,2,,2007
22,0,0,0,1,87239.594,87239.594,1444034,16.552507,.87239593,0,0,68,2,2,,2007
31,0,0,0,1,87239.594,87239.594,1356794.4,15.552506,.87239593,0,0,69,2,2,,2007
36,2777.7778,.02739726,2390.1257,.97260273,87239.594,86044.531,1269554.9,14.552507,.87239593,.0026607185,.027777776,70,2,2,,2007
37,0,0,0,1,84849.469,84849.469,1183510.3,13.948352,.84849471,0,0,71,2,2,,2007
44,2272.7273,.02247191,1906.7296,.9775281,84849.469,83896.102,1098660.9,12.948353,.84849471,.0024511286,.022727273,72,2,2,,2007
68,4411.7646,.043165468,3580.2622,.95683455,82942.742,81152.609,1014764.8,12.234521,.82942742,.0050652684,.044117648,73,2,2,,2007
87,4597.7012,.044943821,3566.853,.95505619,79362.477,77579.047,933612.13,11.763899,.79362476,.0058419523,.045977015,74,2,2,,2007
100,5000,.048780486,3697.3474,.9512195,75795.625,73946.953,856033.06,11.293964,.75795627,.0067831008,.049999997,75,2,2,,2007
98,2040.8163,.02020202,1456.5309,.97979796,72098.281,71370.016,782086.13,10.8475,.72098279,.0029300537,.020408163,76,2,2,,2007
156,2564.1025,.025316456,1788.3988,.97468352,70641.75,69747.547,710716.13,10.060851,.7064175,.0037089926,.025641026,77,2,2,,2007
107,5607.4766,.054545455,3755.6375,.94545454,68853.352,66975.531,640968.56,9.309185,.68853354,.0080541559,.056074768,78,2,2,,2007
114,4385.9648,.042918455,2793.8933,.95708156,65097.715,63700.77,573993.06,8.8174076,.65097713,.0063478905,.043859649,79,2,2,,2007
129,5426.3564,.052830186,3291.5225,.94716984,62303.82,60658.059,510292.28,8.1903849,.62303823,.0077305222,.054263566,80,2,2,,2007
134,8208.9551,.078853048,4653.2993,.92114693,59012.297,56685.648,449634.22,7.6193309,.590123,.011255302,.082089551,81,2,2,,2007
272,9191.1768,.087873466,4776.7134,.91212654,54358.996,51970.641,392948.56,7.2287679,.54358995,.011851022,.09191177,82,2,2,,2007
253,7114.6245,.068702288,3406.4163,.93129772,49582.281,47879.074,340977.91,6.8770113,.49582282,.0085154464,.071146242,83,2,2,,2007
236,11016.949,.10441767,4821.5762,.89558232,46175.863,43765.074,293098.84,6.3474469,.46175864,.01198343,.11016949,84,2,2,,2007
204,7352.9414,.070921987,2932.9285,.92907798,41354.289,39887.824,249333.77,6.0292115,.4135429,.0071130898,.073529415,85,2,2,,2007
184,10326.087,.098191217,3772.6401,.9018088,38421.359,36535.039,209445.95,5.4512897,.3842136,.0089258216,.10326087,86,2,2,,2007
183,12021.858,.11340207,3929.2363,.88659793,34648.719,32684.102,172910.91,4.9903984,.34648719,.0088971201,.12021858,87,2,2,,2007
131,10687.022,.10144927,3116.4692,.89855075,30719.482,29161.248,140226.81,4.5647516,.30719483,.0066326619,.10687023,88,2,2,,2007
103,15533.98,.14414415,3978.813,.85585582,27603.014,25613.607,111065.55,4.023675,.27603012,.00795116,.15533981,89,2,2,,2007
97,9278.3506,.088669948,2094.7566,.91133004,23624.201,22576.822,85451.953,3.6171362,.23624201,.0037796055,.092783496,90,2,2,,2007
86,24418.605,.21761659,4685.1646,.78238344,21529.445,19186.863,62875.129,2.9204249,.21529445,.0079152454,.24418606,91,2,2,,2007
82,23170.732,.20765027,3497.7197,.7923497,16844.281,15095.422,43688.266,2.5936556,.16844282,.0048992503,.23170732,92,2,2,,2007
76,22368.422,.20118344,2685.1072,.79881656,13346.562,12004.008,28592.844,2.1423378,.13346562,.0031053948,.22368422,93,2,2,,2007
52,36538.461,.30894309,3293.7827,.69105691,10661.454,9014.5625,16588.836,1.5559638,.10661454,.0031372579,.36538464,94,2,2,,2007
41,51219.512,.407767,3004.2932,.592233,7367.6714,5865.5249,7574.2734,1.0280417,.073676713,.0020503837,.51219511,95,2,2,,2007
52,215384.61,1.037037,4524.9844,-.037037015,4363.3779,2100.8857,1708.7485,.3916114,.043633778,.0018882701,2.153846,96,2,2,,2007
478,39539.75,.33013102,-53.351303,.66986895,-161.60645,-134.93079,-392.13724,2.4264951,-.0016160645,8.6358477e-07,.39539754,97,2,2,,2007
334,38922.156,.32581455,-35.271099,.67418545,-108.25514,-90.619591,-257.20645,2.3759282,-.0010825514,3.8224115e-07,.38922155,98,2,2,,2007
241,36099.586,.30579966,-22.318495,.69420034,-72.984039,-61.824791,-166.58687,2.282511,-.00072984037,1.6300827e-07,.36099589,99,2,2,,2007
119,55462.184,.43421051,-21.999512,.56578946,-50.665543,-39.665787,-104.76207,2.0677183,-.00050665543,1.1151819e-07,.55462182,100,2,2,,2007
93,36559.141,.30909091,-8.8604097,.69090909,-28.666031,-24.235826,-65.096283,2.2708509,-.0002866603,2.5406557e-08,.36559141,101,2,2,,2007
46,43478.262,.35714287,-7.0734367,.64285713,-19.805622,-16.268904,-40.860458,2.0630736,-.00019805622,1.4012156e-08,.43478262,102,2,2,,2007
22,36363.637,.30769232,-3.9175956,.69230771,-12.732185,-10.773388,-24.591553,1.9314479,-.00012732185,4.9885904e-09,.36363637,103,2,2,,2007
14,42857.145,.35294119,-3.1110318,.64705884,-8.8145895,-7.2590737,-13.818165,1.567647,-.000088145898,2.7424887e-09,.42857146,104,2,2,,2007
9,66666.664,.5,-2.851779,.5,-5.703558,-4.2776685,-6.5590916,1.15,-.000057035581,1.6266215e-09,.66666669,105,2,2,,2007
4,125000,.76923078,-2.1936762,.23076922,-2.851779,-1.7549409,-2.2814231,.79999995,-.00002851779,6.2560584e-10,1.2500001,106,2,2,,2007
2,50000,.40000001,-.26324111,.60000002,-.65810275,-.52648222,-.52648222,.80000001,-6.5810277e-06,1.7324085e-11,.5,107,2,2,,2007
0,,,,,-.39486164,,0,,-3.9486163e-06,,,108,2,2,,2007
1,100000,1,,0,,,,,,,,109,2,2,,2007
2594,539.70703,.0053937691,537.1261,.99460626,100000,99521.789,2062049,20.620489,1,0,.0053745345,65,2,3,1,2007
2570,739.29962,.0073695686,732.99847,.99263042,99462.875,99045.063,1962527.3,19.731255,.99462873,.00003915987,.0073929965,66,2,3,1,2007
2540,1220.4724,.01213806,1198.3892,.98786193,98729.875,98070.758,1863482.3,18.874554,.98729873,.00015027741,.012204723,67,2,3,1,2007
2735,950.63983,.009464113,923.04901,.99053591,97531.484,97042.266,1765411.4,18.100939,.97531486,.00022223132,.0095063988,68,2,3,1,2007
2930,1160.4095,.011537156,1114.5867,.98846287,96608.438,96051.141,1668369.1,17.269394,.96608436,.00036519842,.011604096,69,2,3,1,2007
2967,977.41827,.0097266473,928.83502,.99027336,95493.852,95029.438,1572318,16.465122,.95493853,.00039968637,.009774182,70,2,3,1,2007
3089,1359.6633,.013504824,1277.0839,.9864952,94565.016,93926.477,1477288.6,15.621936,.94565016,.0006563692,.013596633,71,2,3,1,2007
3198,1969.9812,.019507663,1819.8295,.98049235,93287.93,92378.016,1383362.1,14.828951,.93287927,.001139496,.019699812,72,2,3,1,2007
3319,1175.0527,.011681893,1068.5205,.98831809,91468.102,90933.844,1290984.1,14.114037,.91468102,.00083386974,.011750527,73,2,3,1,2007
3382,1803.6665,.017875459,1615.934,.98212457,90399.578,89591.609,1200050.3,13.274954,.90399575,.0014024276,.018036665,74,2,3,1,2007
