population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
38,42105.262,.34782606,4573.562,.65217394,13148.992,10862.211,29566.875,2.2486038,.13148992,.0052230223,.42105258,97,2,4,3,2014
23,39130.434,.32727271,2806.5042,.67272729,8575.4297,7172.1777,18704.664,2.1811926,.085754298,.0022003131,.39130434,98,2,4,3,2014
19,26315.789,.23255813,1341.6106,.76744187,5768.9258,5098.1206,11532.485,1.9990698,.057689257,.00072931568,.26315787,99,2,4,3,2014
9,77777.781,.56,2479.2966,.44,4427.3154,3187.667,6434.3647,1.4533333,.044273153,.0010490657,.77777779,100,2,4,3,2014
5,60000,.46153846,899.08563,.53846157,1948.0188,1498.476,3246.6978,1.6666665,.019480187,.00017173172,.60000002,101,2,4,3,2014
4,25000,.22222222,233.09625,.77777779,1048.9331,932.38501,1748.2219,1.6666667,.010489331,.000024193769,.25,102,2,4,3,2014
2,100000,1,815.83685,0,815.83685,815.83685,815.83685,1,.008158369,.000066015971,,103,2,4,3,2014
72,1388.8889,.013867049,1371.8132,.98613298,100000,98770.547,1955260.9,19.552608,1,0,.013739506,65,2,4,,2014
91,2197.8022,.021772262,2147.3586,.97822773,98628.188,97404.195,1856490.3,18.82312,.98628187,.00029053638,.021978021,66,2,4,,2014
118,847.45764,.0084423805,814.52783,.9915576,96480.828,96032.836,1759086.1,18.232494,.96480829,.00027655874,.0084745754,67,2,4,,2014
111,0,0,0,1,95666.297,95666.297,1663053.3,17.3839,.95666295,0,0,68,2,4,,2014
163,1226.9939,.012195122,1166.6622,.98780489,95666.297,95082.969,1567387,16.3839,.95666295,.00048368587,.012269939,69,2,4,,2014
154,1948.052,.019292604,1823.144,.98070741,94499.633,93588.063,1472304,15.579997,.94499636,.00094763824,.019480519,70,2,4,,2014
168,2380.9524,.023529412,2180.6233,.97647059,92676.492,91586.18,1378715.9,14.876652,.92676491,.0014800265,.023809522,71,2,4,,2014
149,2013.4229,.019933555,1803.9044,.98006642,90495.867,89593.914,1287129.8,14.223078,.90495867,.0015515106,.020134229,72,2,4,,2014
148,675.67566,.0067340066,597.25226,.99326599,88691.961,88393.336,1197535.9,13.502192,.88691962,.00059900346,.0067567569,73,2,4,,2014
170,4117.647,.040345822,3554.2534,.95965415,88094.711,86317.586,1109142.5,12.590342,.88094711,.0037276761,.041176472,74,2,4,,2014
159,3144.6541,.030959751,2617.3516,.96904027,84540.461,83231.781,1022824.9,12.098643,.84540462,.0034207648,.031446539,75,2,4,,2014
130,3076.9231,.030303031,2482.5186,.969697,81923.109,80681.852,939593.13,11.469208,.81923109,.0036763991,.030769233,76,2,4,,2014
199,3015.0754,.029702971,2359.6216,.97029704,79440.594,78260.781,858911.25,10.811995,.79440594,.0038538554,.030150754,77,2,4,,2014
151,3973.51,.038961038,3003.1545,.96103895,77080.969,75579.391,780650.5,10.127668,.77080971,.005305436,.039735097,78,2,4,,2014
137,2919.708,.028776979,2131.7356,.971223,74077.813,73011.945,705071.06,9.5179787,.74077815,.0040934845,.02919708,79,2,4,,2014
142,4225.3521,.04137931,2977.0791,.95862067,71946.078,70457.539,632059.13,8.7851782,.71946079,.0060088462,.04225352,80,2,4,,2014
127,9448.8193,.09022557,6222.7671,.90977442,68969,65857.617,561601.63,8.1428127,.68968999,.013317823,.094488189,81,2,4,,2014
123,6504.0649,.062992126,3952.5188,.9370079,62746.234,60769.977,495744,7.9007769,.62746233,.0092391446,.065040655,82,2,4,,2014
117,7692.3076,.074074075,4355.0898,.92592591,58793.715,56616.172,434974,7.3983078,.58793718,.010550949,.076923072,83,2,4,,2014
138,4347.8262,.042553194,2316.5374,.95744681,54438.625,53280.355,378357.84,6.9501729,.54438627,.0057457048,.043478262,84,2,4,,2014
92,10869.565,.10309278,5373.4106,.89690721,52122.086,49435.379,325077.5,6.2368474,.52122086,.01340933,.10869565,85,2,4,,2014
87,13793.104,.12903225,6032.0869,.87096775,46748.676,43732.633,275642.09,5.8962545,.46748677,.015016452,.13793103,86,2,4,,2014
85,5882.353,.057142857,2326.6624,.94285715,40716.59,39553.258,231909.47,5.6956997,.40716588,.0056161396,.05882353,87,2,4,,2014
63,20634.92,.18705036,7180.8491,.81294966,38389.926,34799.5,192356.22,5.010591,.38389927,.016984191,.20634919,88,2,4,,2014
138,12318.841,.11604096,3621.5313,.88395905,31209.076,29398.311,157556.72,5.0484262,.31209075,.0077750692,.12318841,89,2,4,,2014
106,15094.34,.14035088,3871.9363,.85964912,27587.545,25651.576,128158.41,4.6455169,.27587545,.0077348966,.1509434,90,2,4,,2014
89,13483.146,.12631579,2995.6558,.87368423,23715.609,22217.781,102506.83,4.3223357,.23715609,.0054195332,.13483146,91,2,4,,2014
70,24285.715,.21656051,4487.1235,.78343952,20719.953,18476.391,80289.047,3.8749628,.20719953,.0073709032,.24285714,92,2,4,,2014
63,15873.016,.14705881,2387.1807,.85294116,16232.83,15039.24,61812.656,3.8078792,.1623283,.0032460366,.15873015,93,2,4,,2014
53,35849.055,.30399999,4209.0771,.69599998,13845.649,11741.111,46773.418,3.3782032,.13845649,.0050208522,.35849053,94,2,4,,2014
30,16666.666,.15384614,1482.5494,.84615386,9636.5723,8895.2979,35032.305,3.635349,.09636572,.0012909947,.16666666,95,2,4,,2014
28,32142.857,.27692309,2258.0374,.72307694,8154.0229,7025.0044,26137.008,3.2054126,.081540227,.0016910761,.3214286,96,2,4,,2014
13,23076.924,.20689656,1219.8591,.79310346,5895.9854,5286.0557,19112.004,3.2415283,.058959853,.00067682157,.23076925,97,2,4,,2014
15,33333.332,.28571427,1336.0359,.71428573,4676.126,4008.1079,13825.948,2.9567099,.046761259,.00059553323,.33333331,98,2,4,,2014
14,35714.285,.30303031,1012.1486,.69696969,3340.0901,2834.0159,9817.8398,2.9393938,.033400901,.00032677499,.35714287,99,2,4,,2014
4,0,0,0,1,2327.9414,2327.9414,6983.8242,3,.023279414,0,0,100,2,4,,2014
3,0,0,0,1,2327.9414,2327.9414,4655.8828,2,.023279414,0,0,101,2,4,,2014
2,0,0,0,1,2327.9414,2327.9414,2327.9414,1,.023279414,0,0,102,2,4,,2014
0,,,,,2327.9414,,0,,.023279414,,,103,2,4,,2014
20,80000,.5714286,,.4285714,,,0,,,,,104,2,4,,2014
4,150000,.85714287,,.14285713,,,0,,,,,105,2,4,,2014
5,20000,.18181819,,.81818181,,,0,,,,,106,2,4,,2014
4,0,0,,1,,,0,,,,,107,2,4,,2014
1,100000,.66666669,,.33333331,,,0,,,,,108,2,4,,2014
1,0,0,,1,,,0,,,,,109,2,4,,2014
1,0,1,,0,,,,,,,,110,2,4,,2014
1734,1268.7428,.0126692,1254.4917,.98733079,100000,98876.75,1557684.9,15.576849,1,0,.012562789,65,1,1,1,2015
1960,3724.4897,.03665781,3619.7942,.96334219,98745.508,96682.227,1458808.1,14.773413,.98745507,.00044840397,.037244897,66,1,1,1,2015
2273,3783.5459,.03720206,3538.8723,.96279794,95125.711,93179.328,1362125.9,14.319219,.95125711,.0016408698,.03783546,67,1,1,1,2015
2812,4054.054,.03978252,3643.5552,.96021748,91586.836,89655.75,1268946.6,13.855121,.91586834,.0028074875,.040540539,68,1,1,1,2015
3058,3270.1111,.032175031,2829.5779,.967825,87943.281,86528.492,1179290.9,13.409676,.8794328,.0030002226,.032701112,69,1,1,1,2015
3386,4164.2056,.040792711,3472.0188,.9592073,85113.703,83377.695,1092762.4,12.838854,.85113704,.0043991441,.041642059,70,1,1,1,2015
3306,3750.7561,.0368171,3005.8101,.96318293,81641.688,80138.781,1009384.6,12.363593,.81641686,.0045051193,.03750756,71,1,1,1,2015
3296,4641.9902,.045366939,3567.469,.95463306,78635.875,76852.141,929245.88,11.817073,.78635877,.0059933001,.046419904,72,1,1,1,2015
3092,3589.9094,.035266083,2647.3687,.9647339,75068.406,73744.719,852393.75,11.354894,.75068408,.0049547488,.035899092,73,1,1,1,2015
3015,4709.7842,.046014257,3332.4004,.95398575,72421.039,70754.836,778649,10.751696,.72421038,.0066557932,.047097843,74,1,1,1,2015
2893,4424.4727,.043287113,2990.6477,.9567129,69088.641,67593.32,707894.19,10.246173,.69088638,.0063868989,.044244725,75,1,1,1,2015
3104,4349.2266,.042566605,2813.5671,.9574334,66097.992,64691.207,640300.88,9.6871452,.66097993,.0063047949,.043492265,76,1,1,1,2015
2820,5106.3828,.049792528,3151.0916,.95020747,63284.426,61708.879,575609.63,9.0955973,.63284427,.0073216371,.051063828,77,1,1,1,2015
2663,6120.9165,.059391513,3571.4099,.9406085,60133.336,58347.633,513900.78,8.5460215,.60133338,.0085617965,.061209168,78,1,1,1,2015
2499,6602.6411,.063916326,3615.2305,.93608367,56561.926,54754.313,455553.13,8.05406,.56561923,.008882408,.066026412,79,1,1,1,2015
2366,7142.8569,.068965517,3651.4961,.93103451,52946.695,51120.945,400798.81,7.5698552,.52946693,.0090970341,.071428567,80,1,1,1,2015
2351,7401.106,.071369976,3518.1973,.92862999,49295.199,47536.102,349677.88,7.0935483,.49295199,.0087937452,.074011065,81,1,1,1,2015
2159,8244.5576,.079181492,3624.6912,.92081851,45777,43964.656,302141.78,6.6002965,.45776999,.0089970855,.082445577,82,1,1,1,2015
2017,10808.131,.10253998,4322.2969,.89746004,42152.309,39991.16,258177.13,6.1248631,.42152309,.010539548,.10808131,83,1,1,1,2015
1860,10806.451,.10252486,3878.5166,.89747512,37830.012,35890.754,218185.95,5.7675362,.37830013,.0091218501,.10806451,84,1,1,1,2015
1777,11480.022,.10856839,3686.0591,.89143163,33951.496,32108.467,182295.2,5.3692832,.33951497,.0082657868,.11480022,85,1,1,1,2015
1556,12467.866,.11736237,3552.0234,.88263762,30265.438,28489.426,150186.73,4.9623184,.30265439,.0074967132,.12467866,86,1,1,1,2015
1388,14121.037,.1318977,3523.438,.86810231,26713.414,24951.695,121697.31,4.5556631,.26713413,.0068979571,.14121036,87,1,1,1,2015
1167,18251.928,.1672556,3878.6533,.83274442,23189.977,21250.65,96745.617,4.1718721,.23189977,.0069087455,.18251929,88,1,1,1,2015
989,18604.65,.17021276,3287.0337,.82978725,19311.324,17667.807,75494.969,3.9093626,.19311324,.0051218728,.1860465,89,1,1,1,2015
822,17639.902,.16210173,2597.5652,.83789825,16024.291,14725.509,57827.16,3.6087189,.16024292,.0034954171,.17639902,90,1,1,1,2015
672,26636.904,.23506238,3156.1179,.76493764,13426.726,11848.667,43101.652,3.2101388,.13426726,.0036686577,.26636904,91,1,1,1,2015
508,28740.158,.25129089,2580.9102,.74870908,10270.607,8980.1523,31252.984,3.0429537,.10270607,.0023785031,.28740159,92,1,1,1,2015
404,30445.545,.26423201,2031.8641,.73576796,7689.6973,6673.7651,22272.832,2.896451,.076896973,.001442295,.30445543,93,1,1,1,2015
304,33552.633,.28732395,1625.631,.71267605,5657.833,4845.0176,15599.066,2.7570744,.056578331,.00086771668,.33552635,94,1,1,1,2015
230,32608.695,.28037384,1130.524,.71962619,4032.2021,3466.9402,10754.049,2.6670411,.040322021,.00043746931,.326087,95,1,1,1,2015
140,32142.857,.27692309,803.54169,.72307694,2901.6782,2499.9075,7287.1089,2.5113428,.029016782,.00022639633,.3214286,96,1,1,1,2015
96,39583.332,.33043477,693.29724,.6695652,2098.1365,1751.4878,4787.2012,2.2816443,.020981364,.0001424112,.39583331,97,1,1,1,2015
52,51923.078,.41221374,579.09406,.58778626,1404.8392,1115.2922,3035.7134,2.1608973,.014048392,.000080210513,.51923078,98,1,1,1,2015
38,34210.527,.29213485,241.22894,.70786512,825.74518,705.13074,1920.4211,2.3256826,.0082574515,.00001975488,.3421053,99,1,1,1,2015
21,57142.855,.44444445,259.785,.55555558,584.51624,454.62372,1215.2904,2.0791388,.0058451626,.000015096098,.5714286,100,1,1,1,2015
17,29411.766,.25641027,83.26442,.74358976,324.73123,283.09903,760.66675,2.3424501,.0032473123,2.6950756e-06,.29411766,101,1,1,1,2015
12,25000,.22222222,53.65929,.77777779,241.46681,214.63716,477.56769,1.9777777,.0024146682,1.2925652e-06,.25,102,1,1,1,2015
4,50000,.40000001,75.123009,.60000002,187.80753,150.24602,262.93054,1.4,.0018780753,1.4082170e-06,.5,103,1,1,1,2015
1,100000,1,112.68452,0,112.68452,112.68452,112.68452,1,.0011268451,1.2683491e-06,,104,1,1,1,2015
9096,1242.3043,.012405567,1228.6405,.98759443,100000,98900.125,1661859.8,16.618597,1,0,.012303547,65,1,1,2,2015
8790,2627.9863,.02598621,2566.6934,.97401381,98771.359,97308.344,1562959.6,15.824017,.98771358,.00031148025,.026279863,66,1,1,2,2015
8589,2549.7729,.025208488,2425.1741,.97479153,96204.664,94870.82,1465651.3,15.234721,.96204662,.00088550185,.025497729,67,1,1,2,2015
8225,2699.0881,.026652772,2499.4834,.97334725,93779.492,92454.766,1370780.4,14.617059,.93779492,.0014580888,.026990881,68,1,1,2,2015
8094,2520.3855,.02489019,2271.9768,.97510982,91280.008,90144.016,1278325.6,14.004442,.91280007,.0018084048,.025203856,69,1,1,2,2015
7531,2775.1958,.027372142,2436.3406,.97262788,89008.031,87789.859,1188181.6,13.349151,.89008033,.0023836507,.027751958,70,1,1,2,2015
7274,3258.1799,.03205952,2775.4468,.96794045,86571.688,85183.961,1100391.8,12.710758,.86571687,.0032264893,.032581799,71,1,1,2,2015
6416,3397.7556,.033409961,2799.6292,.96659005,83796.242,82396.43,1015207.8,12.115195,.83796245,.0038013754,.033977553,72,1,1,2,2015
5498,3837.7593,.037655037,3049.9304,.96234494,80996.609,79471.641,932811.38,11.516672,.80996609,.0046944842,.038377594,73,1,1,2,2015
4811,4323.4253,.042319428,3298.6589,.95768058,77946.68,76297.352,853339.75,10.947737,.77946681,.0056703389,.043234251,74,1,1,2,2015
4228,4328.2876,.042366013,3162.5391,.95763397,74648.023,73066.75,777042.44,10.409417,.74648023,.0059850262,.043282874,75,1,1,2,2015
3898,4797.332,.046849556,3349.0632,.95315045,71485.484,69810.953,703975.69,9.8478127,.71485484,.0068266434,.04797332,76,1,1,2,2015
3622,4665.9307,.045595579,3106.7195,.95440441,68136.422,66583.063,634164.69,9.3072786,.68136424,.0067449063,.046659306,77,1,1,2,2015
3122,5445.2275,.053009044,3447.1624,.94699097,65029.703,63306.121,567581.63,8.7280369,.65029705,.0078392196,.054452274,78,1,1,2,2015
2826,5909.4126,.057398178,3534.7256,.9426018,61582.539,59815.176,504275.53,8.188612,.61582541,.0083626118,.059094127,79,1,1,2,2015
2544,6878.9307,.06650199,3860.2952,.93349802,58047.813,56117.664,444460.34,7.6567974,.58047813,.009400717,.068789303,80,1,1,2,2015
2260,7566.3716,.072905563,3950.5713,.92709446,54187.516,52212.23,388342.69,7.1666451,.54187518,.0098071545,.075663716,81,1,1,2,2015
1931,8596.582,.082423039,4140.6816,.91757697,50236.945,48166.605,336130.47,6.6909018,.50236946,.010351472,.08596582,82,1,1,2,2015
1772,9988.7129,.095135711,4385.4009,.90486431,46096.266,43903.566,287963.84,6.2470102,.46096265,.010896672,.099887125,83,1,1,2,2015
1671,9515.2607,.090831198,3788.6477,.90916878,41710.863,39816.539,244060.28,5.8512402,.41710863,.0092113018,.095152609,84,1,1,2,2015
1486,11507.402,.10881323,4126.439,.89118677,37922.215,35858.996,204243.75,5.3858604,.37922215,.009714162,.11507402,85,1,1,2,2015
1238,12439.418,.11711026,3957.8323,.88288975,33795.777,31816.861,168384.75,4.98242,.33795777,.0088553457,.12439418,86,1,1,2,2015
1124,15124.555,.14061207,4195.5752,.85938793,29837.945,27740.158,136567.89,4.5769873,.29837945,.008783401,.15124555,87,1,1,2,2015
898,16592.428,.15321337,3928.7539,.84678662,25642.371,23677.994,108827.73,4.2440586,.25642371,.0074909786,.16592427,88,1,1,2,2015
818,18459.658,.16899833,3669.5649,.83100164,21713.617,19878.834,85149.734,3.9214902,.21713617,.0062378226,.18459658,89,1,1,2,2015
654,18960.244,.17318435,3124.9475,.82681566,18044.053,16481.578,65270.902,3.6173084,.18044053,.0046212273,.18960243,90,1,1,2,2015
537,25698.324,.22772278,3397.4202,.77227724,14919.105,13220.396,48789.324,3.2702579,.14919105,.0043124501,.25698325,91,1,1,2,2015
415,23132.529,.2073434,2388.9456,.7926566,11521.686,10327.213,35568.926,3.0871286,.11521686,.0024353373,.2313253,92,1,1,2,2015
323,26934.984,.23738062,2167.9355,.76261938,9132.7402,8048.7725,25241.715,2.763871,.091327399,.0017990982,.26934984,93,1,1,2,2015
237,26582.279,.23463687,1634.2,.7653631,6964.8047,6147.7046,17192.941,2.4685462,.06964805,.0010589159,.26582277,94,1,1,2,2015
136,46323.531,.37611941,2004.9438,.62388062,5330.6045,4328.1328,11045.237,2.0720422,.053306043,.001011785,.46323532,95,1,1,2,2015
94,37234.043,.31390134,1043.9293,.68609869,3325.6606,2803.696,6717.104,2.0197804,.033256605,.00033562956,.37234041,96,1,1,2,2015
66,42424.242,.34999999,798.60602,.64999998,2281.7314,1882.4285,3913.4082,1.7151047,.022817314,.00017806265,.42424244,97,1,1,2,2015
28,85714.289,.60000002,889.87531,.39999998,1483.1255,1038.1879,2030.9797,1.3693917,.014831255,.00013002226,.85714287,98,1,1,2,2015
23,39130.434,.32727271,194.1546,.67272729,593.25018,496.17288,992.79181,1.6734792,.005932502,.000011449893,.39130434,99,1,1,2,2015
7,71428.57,.52631581,210.05031,.47368419,399.09558,294.07043,496.61893,1.2443609,.0039909557,8.3495579e-06,.71428573,100,1,1,2,2015
11,54545.453,.42857143,81.019402,.57142854,189.04527,148.53557,202.54851,1.0714285,.0018904527,1.5287380e-06,.54545456,101,1,1,2,2015
2,200000,1,108.02587,0,108.02587,54.012936,54.012936,.5,.0010802587,1.1656983e-06,2,102,1,1,2,2015
4,50000,.40000001,0,.60000002,0,0,0,,0,0,,103,1,1,2,2015
1,0,1,0,0,0,,,,0,0,,104,1,1,2,2015
3210,654.20563,.0065372065,650.41394,.9934628,100000,99420.414,1911541.6,19.115416,1,0,.0065089404,65,1,1,3,2015
3344,1016.7464,.010123205,1005.7363,.98987681,99349.586,98776.313,1812121.3,18.239847,.99349588,.000064988817,.010167465,66,1,1,3,2015
3524,1106.6969,.011012127,1082.975,.98898786,98343.852,97748.219,1713344.9,17.421982,.98343849,.00017638656,.011066969,67,1,1,3,2015
3310,1570.9969,.015594822,1516.7661,.98440516,97260.875,96456.992,1615596.8,16.610962,.97260875,.00040408125,.01570997,68,1,1,3,2015
3356,1609.0583,.015962163,1528.2831,.98403782,95744.109,94979.969,1519139.8,15.866666,.95744109,.00062273943,.016090583,69,1,1,3,2015
3229,1703.3137,.016889298,1591.2393,.98311073,94215.828,93420.211,1424159.8,15.115929,.94215828,.0008671626,.017033137,70,1,1,3,2015
3103,1998.0664,.019783026,1832.3945,.98021698,92624.586,91708.391,1330739.5,14.367023,.92624587,.0012517904,.019980663,71,1,1,3,2015
2855,1646.2346,.016327947,1482.4501,.98367202,90792.188,90050.961,1239031.1,13.646892,.90792185,.0012393247,.016462347,72,1,1,3,2015
2555,2191.7808,.021680215,1936.2543,.97831976,89309.734,88341.609,1148980.3,12.865118,.89309734,.0018486287,.021917807,73,1,1,3,2015
1930,2020.7253,.020005129,1747.9177,.97999489,87373.477,86499.516,1060638.6,12.139137,.87373477,.0019283433,.020207254,74,1,1,3,2015
1732,3752.8867,.03683763,3154.2427,.96316236,85625.563,84048.438,974139.06,11.376732,.85625565,.0038823024,.037528865,75,1,1,3,2015
1635,4097.8594,.040155828,3311.7041,.95984417,82471.32,80815.469,890090.63,10.792729,.82471323,.0047874432,.040978592,76,1,1,3,2015
1543,3370.0583,.033142127,2623.5181,.96685785,79159.617,77847.859,809275.19,10.223333,.79159617,.0043280618,.033700582,77,1,1,3,2015
1401,4496.7881,.04397906,3365.9858,.95602095,76536.102,74853.109,731427.31,9.5566311,.76536101,.0060447562,.044967882,78,1,1,3,2015
1245,4979.9199,.048589345,3555.2881,.95141065,73170.117,71392.477,656574.19,8.9732561,.7317012,.0069795484,.0497992,79,1,1,3,2015
1030,6601.9419,.063909777,4449.0679,.93609023,69614.828,67390.297,585181.69,8.4059916,.69614828,.0094109289,.066019416,80,1,1,3,2015
962,5093.5552,.049670555,3236.8196,.95032942,65165.762,63547.352,517791.41,7.9457583,.65165764,.0073475791,.050935555,81,1,1,3,2015
882,6689.3423,.064728469,4008.5654,.9352715,61928.941,59924.66,454244.06,7.3349237,.6192894,.0094509963,.066893421,82,1,1,3,2015
821,8526.1875,.081775703,4736.4795,.91822428,57920.375,55552.137,394319.41,6.8079567,.57920372,.011544067,.085261881,83,1,1,3,2015
739,9472.2598,.090439275,4809.9131,.90956074,53183.895,50778.938,338767.28,6.3697343,.53183895,.011976023,.094722599,84,1,1,3,2015
662,8761.3291,.083936319,4060.3337,.91606367,48373.98,46343.813,287988.34,5.953373,.48373979,.010140099,.087613285,85,1,1,3,2015
564,10815.603,.10260723,4546.9004,.89739275,44313.648,42040.199,241644.52,5.4530497,.44313648,.01122023,.10815602,86,1,1,3,2015
498,11847.39,.11184834,4447.8447,.88815165,39766.75,37542.828,199604.33,5.0193772,.3976675,.010653837,.11847389,87,1,1,3,2015
381,17322.834,.15942028,5630.5498,.84057975,35318.906,32503.631,162061.5,4.5885196,.35318905,.012862797,.17322832,88,1,1,3,2015
335,15223.881,.14147018,4200.0171,.85852981,29688.355,27588.348,129557.87,4.3639288,.29688355,.0087672714,.15223882,89,1,1,3,2015
302,17218.543,.15853658,4040.834,.84146345,25488.338,23467.922,101969.52,4.0006342,.25488338,.0076742647,.17218542,90,1,1,3,2015
217,21658.986,.1954262,4191.4043,.80457377,21447.504,19351.801,78501.594,3.6601739,.21447504,.0070614885,.21658987,91,1,1,3,2015
168,25595.238,.22691293,3915.6321,.77308708,17256.1,15298.283,59149.793,3.4277616,.17256099,.005590884,.25595239,92,1,1,3,2015
122,20491.803,.1858736,2479.6406,.81412637,13340.468,12100.647,43851.512,3.2871046,.13340467,.0028666595,.20491801,93,1,1,3,2015
101,25742.574,.22807017,2477.0308,.77192986,10860.827,9622.3115,31750.863,2.9234295,.10860827,.0023980755,.25742576,94,1,1,3,2015
70,35714.285,.30303031,2540.5447,.69696969,8383.7969,7113.5244,22128.551,2.6394427,.083837971,.0019513712,.3571429,95,1,1,3,2015
40,30000,.26086956,1524.3265,.73913044,5843.252,5081.0889,15015.027,2.5696354,.058432519,.00083865644,.29999998,96,1,1,3,2015
22,45454.547,.37037039,1599.6021,.62962961,4318.9253,3519.1243,9933.9375,2.3000948,.043189254,.00066101865,.4545455,97,1,1,3,2015
17,29411.766,.25641027,697.26239,.74358976,2719.3232,2370.6921,6414.8135,2.3589742,.027193232,.00018445212,.29411766,98,1,1,3,2015
8,50000,.40000001,808.82434,.60000002,2022.0608,1617.6487,4044.1216,2,.020220608,.00016024213,.5,99,1,1,3,2015
7,0,0,0,1,1213.2365,1213.2365,2426.4729,2,.012132364,0,0,100,1,1,3,2015
1,100000,1,1213.2365,0,1213.2365,1213.2365,1213.2365,1,.012132364,.00014540846,,101,1,1,3,2015
104,0,0,0,1,100000,100000,1837628.8,18.376287,1,0,0,65,1,1,,2015
97,3092.7834,.030521924,3052.1924,.96947807,100000,98260.25,1737628.8,17.376287,1,0,.030927833,66,1,1,,2015
105,2857.1428,.028208744,2734.7759,.97179127,96947.805,95443.68,1639368.5,16.909805,.96947807,.0008092295,.028571429,67,1,1,,2015
100,1000,.0099532194,937.72296,.9900468,94213.031,93716.039,1543924.9,16.387594,.94213033,.00051125383,.0099999998,68,1,1,,2015
89,2247.1909,.022222221,2072.7844,.97777778,93275.305,92238.914,1450208.8,15.547617,.93275303,.0013001502,.022471908,69,1,1,,2015
159,3144.6541,.030959751,2823.6074,.96904027,91202.523,89790.719,1357969.9,14.889608,.91202521,.0022655276,.031446539,70,1,1,,2015
154,3246.7532,.031948879,2823.6072,.96805114,88378.914,86967.109,1268179.1,14.34934,.88378912,.0029000114,.032467529,71,1,1,,2015
122,2459.0164,.024291497,2078.2664,.97570848,85555.305,84516.172,1181212,13.806415,.85555303,.0025683639,.024590163,72,1,1,,2015
133,1503.7594,.014925373,1245.9259,.98507464,83477.039,82854.078,1096695.9,13.137695,.83477038,.0017184905,.015037593,73,1,1,,2015
134,2238.8059,.022140222,1820.615,.9778598,82231.109,81320.805,1013841.8,12.329176,.8223111,.0026602016,.02238806,74,1,1,,2015
123,813.00812,.0080971662,651.09711,.99190283,80410.492,80084.945,932521,11.597007,.80410492,.0010256094,.008130081,75,1,1,,2015
126,3174.6033,.03125,2492.4812,.96875,79759.398,78513.156,852436.06,10.687593,.79759401,.0040238071,.031746034,76,1,1,,2015
110,4545.4546,.044444446,3434.0852,.95555556,77266.914,75549.875,773922.88,10.016226,.77266914,.0060320236,.045454547,77,1,1,,2015
103,4854.3691,.047393367,3499.1863,.95260662,73832.828,72083.234,698373,9.4588413,.73832828,.0067604152,.048543692,78,1,1,,2015
82,3658.5366,.035928145,2526.9573,.96407187,70333.641,69070.164,626289.81,8.9045553,.70333642,.005272605,.036585368,79,1,1,,2015
79,11392.405,.10778444,7308.5049,.89221555,67806.68,64152.426,557219.63,8.2177687,.67806679,.015953897,.11392406,80,1,1,,2015
68,4411.7646,.043165468,2611.4321,.95683455,60498.176,59192.461,493067.19,8.1501169,.60498178,.0062407698,.044117648,81,1,1,,2015
79,7594.9365,.073170729,4235.6152,.92682928,57886.742,55768.934,433874.75,7.4952354,.57886744,.01032558,.075949363,82,1,1,,2015
57,5263.1577,.051282048,2751.3396,.94871795,53651.125,52275.457,378105.81,7.0474911,.53651124,.0068416717,.052631576,83,1,1,,2015
54,11111.111,.10526316,5357.8721,.89473683,50899.785,48220.848,325830.34,6.4014091,.50899786,.013390343,.11111111,84,1,1,,2015
57,8771.9297,.084033616,3827.0518,.91596639,45541.914,43628.387,277609.5,6.0956926,.45541915,.0094915684,.087719299,85,1,1,,2015
40,12500,.11764706,4907.6309,.88235295,41714.863,39261.047,233981.11,5.6090584,.41714862,.0119322,.125,86,1,1,,2015
45,8888.8887,.08510638,3132.5305,.91489363,36807.234,35240.969,194720.06,5.290266,.36807233,.0072861118,.088888884,87,1,1,,2015
28,17857.143,.16393442,5520.4429,.83606559,33674.703,30914.482,159479.09,4.7358723,.33674702,.012329824,.17857142,88,1,1,,2015
33,33333.332,.28571427,8044.0737,.71428573,28154.26,24132.223,128564.62,4.5664358,.2815426,.01627126,.33333331,89,1,1,,2015
37,13513.514,.12658228,2545.593,.87341774,20110.186,18837.389,104432.4,5.1930103,.20110185,.0040897476,.13513513,90,1,1,,2015
43,13953.488,.13043478,2291.0337,.86956525,17564.592,16419.074,85595.008,4.8731565,.17564592,.0033172891,.13953488,91,1,1,,2015
30,16666.666,.15384614,2349.7781,.84615386,15273.559,14098.67,69175.93,4.52913,.15273559,.0030407875,.16666666,92,1,1,,2015
21,9523.8096,.090909094,1174.8892,.90909088,12923.78,12336.336,55077.262,4.2616992,.1292378,.0013221661,.095238097,93,1,1,,2015
17,41176.469,.34146342,4011.8164,.65853655,11748.891,9742.9824,42740.926,3.6378691,.11748891,.0041596624,.41176471,94,1,1,,2015
9,22222.223,.2,1547.4149,.80000001,7737.0742,6963.3667,32997.945,4.2649126,.07737074,.0011046145,.22222224,95,1,1,,2015
8,37500,.31578946,1954.6292,.68421054,6189.6592,5212.3447,26034.576,4.2061405,.061896592,.0011349634,.375,96,1,1,,2015
7,28571.428,.25,1058.7576,.75,4235.0303,3705.6514,20822.232,4.9166665,.042350303,.00042939771,.2857143,97,1,1,,2015
3,0,0,0,1,3176.2727,3176.2727,17116.58,5.3888888,.031762727,0,0,98,1,1,,2015
4,25000,.22222222,705.83838,.77777779,3176.2727,2823.3535,13940.308,4.3888888,.031762727,.00021707252,.25,99,1,1,,2015
