population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
1,200000,1,60.284695,0,60.284695,30.142347,30.142347,.5,.00060284697,3.6320537e-07,2,103,1,3,2006
0,,1,0,0,0,,,,0,0,,104,1,3,2006
4567,722.57501,.0072198343,717.94977,.99278015,100000,99359.891,1748818.3,17.488182,1,0,.0071853478,65,1,4,2006
4424,1830.9222,.018166201,1803.5776,.98183382,99282.047,98254.008,1649458.4,16.613863,.99282044,.00012855923,.018309223,66,1,4,2006
4194,1716.7382,.017035775,1660.6212,.98296422,97478.469,96565.125,1551204.4,15.913302,.97478467,.00040817264,.017167382,67,1,4,2006
4120,1650.4855,.016377807,1569.2861,.98362219,95817.844,94986.125,1454639.3,15.181298,.95817846,.00062885217,.016504854,68,1,4,2006
3828,1880.8777,.018633541,1756.1843,.98136646,94248.555,93370.461,1359653.1,14.42625,.94248557,.00095196639,.018808778,69,1,4,2006
3620,2486.1877,.024556616,2271.2996,.97544336,92492.367,91356.719,1266282.6,13.690672,.92492366,.0015771878,.024861878,70,1,4,2006
3370,2284.8665,.022590581,2038.1465,.97740942,90221.07,89202,1174926,13.022745,.90221071,.0017981861,.022848664,71,1,4,2006
3183,2544.769,.025127966,2215.8574,.97487205,88182.922,87074.992,1085724,12.31218,.8818292,.0023090665,.025447689,72,1,4,2006
3032,2968.3376,.029249268,2514.4736,.97075075,85967.063,84709.828,998648.94,11.616646,.85967064,.0030333863,.029683376,73,1,4,2006
3112,2956.2981,.029132361,2431.1709,.97086763,83452.586,82237,913939.13,10.951597,.83452588,.003357263,.029562982,74,1,4,2006
2890,3702.4221,.036351282,2945.2322,.96364874,81021.414,79548.797,831702.13,10.265214,.81021416,.0045288005,.037024219,75,1,4,2006
2918,4249.4858,.041610736,3248.8074,.95838928,78076.18,76451.773,752153.31,9.6335821,.78076178,.0055610752,.04249486,76,1,4,2006
2684,5216.0952,.050835148,3803.8606,.94916487,74827.375,72925.445,675701.56,9.030139,.74827373,.0071649575,.052160952,77,1,4,2006
2589,4828.1191,.047143128,3348.2708,.9528569,71023.516,69349.383,602776.13,8.4869938,.71023518,.0068907803,.048281193,78,1,4,2006
2387,6200.2515,.060138155,4069.8643,.93986183,67675.242,65640.313,533426.75,7.8821549,.67675245,.0089031775,.062002514,79,1,4,2006
2345,8017.0576,.077080771,4902.7515,.92291921,63605.379,61154.004,467786.41,7.3545103,.6360538,.011349349,.080170572,80,1,4,2006
2182,7836.8472,.075413451,4426.9678,.92458653,58702.629,56489.145,406632.41,6.9269881,.5870263,.010732139,.07836847,81,1,4,2006
1983,9833.5859,.093727477,5087.1206,.90627253,54275.66,51732.102,350143.28,6.4512024,.54275662,.012624803,.098335862,82,1,4,2006
1927,7420.8613,.071553662,3519.6201,.92844635,49188.539,47428.73,298411.16,6.0666804,.49188539,.0087967329,.07420861,83,1,4,2006
1669,12762.133,.1199662,5478.7266,.88003379,45668.918,42929.555,250982.44,5.4956946,.45668918,.013594045,.12762132,84,1,4,2006
1599,12695.435,.11937665,4797.7705,.88062334,40190.191,37791.305,208052.88,5.1767077,.4019019,.011532725,.12695435,85,1,4,2006
1425,13964.912,.1305346,4619.9355,.86946541,35392.422,33082.453,170261.58,4.810679,.35392421,.010564031,.13964912,86,1,4,2006
1035,14299.517,.13345356,4106.6978,.86654645,30772.486,28719.137,137179.13,4.45785,.30772486,.0087485099,.14299516,87,1,4,2006
842,18646.08,.17055947,4548.1025,.82944053,26665.789,24391.738,108459.98,4.0673833,.26665789,.008893881,.18646078,88,1,4,2006
662,18126.889,.16620499,3676.0701,.83379501,22117.688,20279.652,84068.25,3.8009512,.22117688,.0063323127,.18126889,89,1,4,2006
557,21723.52,.19595142,3613.6611,.8040486,18441.617,16634.787,63788.594,3.4589479,.18441617,.0054351939,.21723519,90,1,4,2006
406,28817.734,.25188375,3734.9211,.74811625,14827.956,12960.495,47153.809,3.1800613,.14827956,.0047169342,.28817734,91,1,4,2006
330,26363.637,.23293173,2583.9199,.76706827,11093.035,9801.0752,34193.313,3.0824127,.11093035,.0025483861,.26363638,92,1,4,2006
235,31914.895,.27522936,2341.9585,.72477067,8509.1152,7338.1357,24392.238,2.866601,.085091151,.0018232297,.31914896,93,1,4,2006
169,30177.516,.26221082,1617.0952,.73778915,6167.1567,5358.6094,17054.102,2.7653103,.061671566,.00093578361,.30177519,94,1,4,2006
112,33928.57,.29007632,1319.8651,.70992368,4550.0615,3890.1289,11695.493,2.5704033,.045500614,.00057322148,.3392857,95,1,4,2006
78,39743.59,.33155081,1070.9742,.66844916,3230.1963,2694.7092,7805.3643,2.4163747,.032301962,.00033477094,.39743593,96,1,4,2006
54,31481.482,.27200001,587.30847,.72799999,2159.2222,1865.5679,5110.6548,2.3668962,.021592222,.00012407478,.31481484,97,1,4,2006
28,57142.855,.44444445,698.6283,.55555558,1571.9137,1222.5996,3245.0869,2.0644181,.015719136,.00010809208,.57142854,98,1,4,2006
16,18750,.17142858,149.70607,.82857144,873.2854,798.43237,2022.4874,2.3159523,.0087328544,.000012959444,.1875,99,1,4,2006
7,14285.714,.13333333,96.477242,.86666667,723.57935,675.3407,1224.0551,1.6916666,.0072357934,6.9303815e-06,.14285713,100,1,4,2006
7,28571.428,.25,156.77553,.75,627.10211,548.71436,548.71436,.875,.006271021,9.7697730e-06,.2857143,101,1,4,2006
0,,,,,470.3266,,0,,.0047032661,,,102,1,4,2006
3,66666.664,.5,,.5,,,0,,,,,103,1,4,2006
2,150000,.85714287,,.14285713,,,0,,,,,104,1,4,2006
0,,1,,0,,,,,,,,106,1,4,2006
4622,540.89142,.0054055983,538.29913,.9945944,100000,99520.742,1797556.9,17.975569,1,0,.0053862794,65,1,5,2006
4364,1214.4822,.012081727,1201.6692,.98791826,99461.703,98776.75,1698036.1,17.07226,.99461704,.000064337117,.012144822,66,1,5,2006
4341,1290.0254,.012825798,1260.2633,.98717421,98260.031,97566.883,1599259.4,16.275787,.98260033,.00021546622,.012900253,67,1,5,2006
4028,1737.8352,.017237559,1672.0392,.98276246,96999.766,96113.586,1501692.5,15.481403,.96999764,.00048660042,.017378353,68,1,5,2006
3860,1528.4974,.015169045,1446.0305,.98483098,95327.727,94604.711,1405578.9,14.744701,.95327729,.0006440577,.015284973,69,1,5,2006
3591,1587.3016,.015748031,1478.4519,.98425198,93881.695,93142.469,1310974.3,13.964109,.93881696,.00084921793,.015873017,70,1,5,2006
3371,2551.1719,.025190394,2327.6741,.97480959,92403.242,91239.406,1217831.8,13.179535,.92403245,.0016339454,.025511719,71,1,5,2006
3303,2452.3162,.02422611,2182.1807,.97577387,90075.57,88984.477,1126592.4,12.507191,.9007557,.0019507576,.024523159,72,1,5,2006
3061,2776.8704,.027388433,2407.2622,.97261155,87893.391,86689.758,1037607.9,11.805301,.87893391,.0025615459,.027768703,73,1,5,2006
3002,2798.1345,.027595269,2359.0127,.97240472,85486.125,84306.617,950918.13,11.123654,.85486126,.0029269091,.027981346,74,1,5,2006
3017,3579.7148,.035167698,2923.3892,.96483231,83127.109,81665.414,866611.5,10.425137,.83127111,.0041003297,.035797149,75,1,5,2006
2839,4015.4985,.039364643,3157.1907,.96063536,80203.719,78625.125,784946.06,9.7869034,.80203718,.0050127837,.040154986,76,1,5,2006
2684,4098.3608,.040160645,3094.2383,.95983934,77046.531,75499.414,706320.94,9.1674595,.77046531,.0054721148,.040983606,77,1,5,2006
2605,4606.5259,.045028143,3329.9346,.95497185,73952.297,72287.328,630821.56,8.5301142,.73952299,.0064144111,.04606526,78,1,5,2006
2436,5582.9229,.054313101,3835.7192,.94568688,70622.359,68704.5,558534.19,7.9087443,.70622361,.0079580368,.055829227,79,1,5,2006
2281,7584.3926,.073072858,4880.2905,.92692715,66786.641,64346.496,489829.72,7.3342471,.66786641,.010825504,.075843923,80,1,5,2006
2230,6502.2422,.062975027,3898.5542,.93702495,61906.352,59957.074,425483.22,6.873014,.6190635,.0091937212,.065022424,81,1,5,2006
2039,9661.5986,.092163742,5346.2158,.90783626,58007.797,55334.688,365526.16,6.3013282,.58007795,.013022713,.096615992,82,1,5,2006
1962,9123.3438,.087253228,4594.8931,.91274679,52661.582,50364.137,310191.47,5.8902802,.5266158,.011454682,.091233432,83,1,5,2006
1642,12911.084,.12128147,5829.5986,.87871855,48066.688,45151.887,259827.33,5.4055591,.48066688,.014552207,.12911084,84,1,5,2006
1562,12740.077,.11977129,5058.791,.8802287,42237.09,39707.695,214675.44,5.0826287,.42237091,.012342121,.12740077,85,1,5,2006
1460,13013.698,.12218649,4542.6855,.87781352,37178.297,34906.953,174967.73,4.7061796,.37178296,.010609914,.13013698,86,1,5,2006
1011,16122.65,.14919908,4869.2031,.85080093,32635.611,30201.01,140060.78,4.2916551,.32635611,.010704836,.1612265,87,1,5,2006
831,18050.541,.16556291,4597.0874,.83443707,27766.408,25467.865,109859.78,3.9565716,.2776641,.0092202295,.18050541,88,1,5,2006
702,20227.92,.18369986,4256.2007,.81630015,23169.32,21041.221,84391.914,3.6423993,.23169321,.0075765257,.20227918,89,1,5,2006
520,25576.924,.22676897,4288.9087,.77323103,18913.119,16768.664,63350.691,3.3495634,.18913119,.006577495,.25576925,90,1,5,2006
405,26172.84,.23144105,3384.6428,.76855898,14624.211,12931.89,46582.027,3.1852677,.14624211,.0042259078,.26172841,91,1,5,2006
320,27187.5,.23933975,2690.0754,.76066023,11239.568,9894.5303,33650.141,2.9938998,.11239568,.002683697,.27187499,92,1,5,2006
239,33891.215,.28980324,2477.6709,.71019673,8549.4932,7310.6577,23755.609,2.7785985,.085494928,.0019371803,.33891216,93,1,5,2006
165,30909.092,.26771656,1625.5273,.73228347,6071.8223,5259.0586,16444.951,2.7084045,.060718223,.000927063,.30909094,94,1,5,2006
112,28571.428,.25,1111.5737,.75,4446.2949,3890.5081,11185.893,2.5157783,.044462949,.00047226317,.2857143,95,1,5,2006
90,34444.445,.29383886,979.87067,.70616114,3334.7212,2844.7859,7295.3843,2.1877043,.033347212,.00031586303,.34444442,96,1,5,2006
47,53191.488,.42016807,989.43304,.57983196,2354.8506,1860.134,4450.5981,1.8899705,.023548506,.00022750998,.53191489,97,1,5,2006
29,27586.207,.24242425,331.01031,.75757575,1365.4175,1199.9124,2590.4641,1.8971957,.013654175,.000044579603,.2758621,98,1,5,2006
15,53333.332,.42105263,435.53989,.57894737,1034.4072,816.63727,1390.5518,1.3442982,.010344072,.000044586533,.53333336,99,1,5,2006
7,100000,.66666669,399.24487,.33333331,598.86731,399.24487,573.91449,.95833331,.0059886733,.000023766286,1,100,1,5,2006
7,28571.428,.25,49.905609,.75,199.62244,174.66963,174.66963,.875,.0019962243,9.9423914e-07,.2857143,101,1,5,2006
0,,,,,149.71683,,0,,.0014971683,,,102,1,5,2006
1,200000,1,,0,,,0,,,,,103,1,5,2006
3,0,0,,1,,,0,,,,,104,1,5,2006
1,0,1,,0,,,,,,,,106,1,5,2006
4625,691.89191,.0069134948,687.65094,.99308652,100000,99387.047,1815822.8,18.158228,1,0,.0068818759,65,1,6,2006
