population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,neighborhood_deprivation,year
1244,5144.6943,.050156739,3347.4412,.94984329,66739.609,65065.891,566406.81,8.4868164,.66739607,.0074306014,.051446944,79,1,1,2,2013
1131,6542.8823,.063356161,4016.2844,.93664384,63392.168,61384.027,501340.91,7.9085622,.63392168,.0093203895,.065428823,80,1,1,2,2013
1078,7328.3857,.070693508,4197.4893,.92930651,59375.883,57277.137,439956.88,7.4096899,.59375882,.010124734,.073283851,81,1,1,2,2013
985,7715.7358,.074291296,4099.2744,.92570871,55178.395,53128.758,382679.72,6.935318,.55178392,.01013826,.077157356,82,1,1,2,2013
1019,7752.6987,.074633919,3812.2349,.9253661,51079.121,49173.004,329550.97,6.4517746,.51079118,.0095261475,.077526987,83,1,1,2,2013
818,10146.699,.096567772,4564.458,.90343225,47266.887,44984.656,280377.97,5.9318051,.47266886,.011377049,.10146699,84,1,1,2,2013
799,11264.08,.10663507,4553.5767,.89336491,42702.43,40425.641,235393.31,5.5124102,.4270243,.011141444,.11264081,85,1,1,2,2013
608,13486.842,.12634823,4820.0396,.87365174,38148.852,35738.832,194967.67,5.1107087,.3814885,.011373126,.13486841,86,1,1,2,2013
598,12709.03,.11949686,3982.6885,.88050312,33328.813,31337.469,159228.84,4.777513,.33328813,.0088498192,.12709031,87,1,1,2,2013
563,12611.013,.11862991,3481.3281,.88137007,29346.125,27605.461,127891.37,4.3580327,.29346126,.0072182473,.12611012,88,1,1,2,2013
434,19354.838,.17647058,4564.3755,.82352942,25864.797,23582.609,100285.91,3.8773127,.25864798,.0087521542,.19354837,89,1,1,2,2013
371,16711.59,.15422885,3285.1396,.84577113,21300.422,19657.852,76703.297,3.6010225,.21300422,.0055069919,.1671159,90,1,1,2,2013
263,28897.338,.25249168,4548.7085,.74750829,18015.281,15740.927,57045.449,3.1665034,.18015282,.0067183422,.28897336,91,1,1,2,2013
223,26905.83,.23715416,3193.6536,.76284587,13466.572,11869.745,41304.52,3.0671887,.13466573,.0037215925,.26905829,92,1,1,2,2013
166,36144.578,.30612245,3144.7712,.69387758,10272.919,8700.5332,29434.775,2.8652787,.10272919,.002898721,.36144581,93,1,1,2,2013
119,26890.756,.23703703,1689.6349,.76296294,7128.1475,6283.3301,20734.242,2.9087842,.071281478,.0011185457,.26890755,94,1,1,2,2013
71,28169.014,.24691358,1342.8427,.75308645,5438.5127,4767.0913,14450.913,2.6571443,.054385126,.00069058884,.28169015,95,1,1,2,2013
40,42500,.35051546,1435.5956,.64948452,4095.6699,3377.8721,9683.8213,2.3644047,.040956698,.00056389114,.42499998,96,1,1,2,2013
25,52000,.41269842,1097.8085,.58730161,2660.0742,2111.1699,6305.9492,2.3705914,.026600743,.00028425711,.52000004,97,1,1,2,2013
19,42105.262,.34782606,543.39673,.65217394,1562.2657,1290.5674,4194.7793,2.6850612,.015622658,.00008356676,.42105258,98,1,1,2,2013
18,16666.666,.15384614,156.74907,.84615386,1018.869,940.49451,2904.2119,2.8504272,.01018869,.000015807958,.16666666,99,1,1,2,2013
7,57142.855,.44444445,383.16443,.55555558,862.11993,670.53772,1963.7175,2.2777777,.0086211991,.00003274858,.5714286,100,1,1,2,2013
5,40000,.33333334,159.65184,.66666663,478.95551,399.12958,1293.1798,2.6999998,.004789555,7.6099886e-06,.40000001,101,1,1,2,2013
3,0,0,0,1,319.30365,319.30365,894.05023,2.8,.0031930364,0,0,102,1,1,2,2013
2,0,0,0,1,319.30365,319.30365,574.74658,1.8000001,.0031930364,0,0,103,1,1,2,2013
4,50000,.40000001,127.72146,.60000002,319.30365,255.44292,255.44292,.80000001,.0031930364,4.0651707e-06,.5,104,1,1,2,2013
1,0,1,191.58218,0,191.58218,,,,.0019158218,3.6633414e-06,,108,1,1,2,2013
3822,994.24384,.0099312412,985.4895,.99006873,100000,99119.5,1673211.5,16.732115,1,0,.009865921,65,1,1,3,2013
3962,1867.7435,.018528627,1834.6029,.98147136,99014.508,97968.781,1574092,15.89759,.99014509,.00017901676,.018677436,66,1,1,3,2013
3928,2698.5742,.02666197,2591.0078,.97333801,97179.906,95754.852,1476123.3,15.189593,.97179908,.00071008207,.026985742,67,1,1,3,2013
4041,2524.1277,.024945341,2359.5522,.97505468,94588.898,93338.336,1380368.4,14.593345,.945889,.0012076898,.025241276,68,1,1,3,2013
3877,2450.3481,.024206905,2232.5869,.97579312,92229.344,91113.047,1287030,13.954669,.92229342,.0016000563,.024503481,69,1,1,3,2013
3606,2717.6926,.026812585,2413.0457,.97318739,89996.758,88790.234,1195917,13.288445,.89996755,.0021723674,.027176926,70,1,1,3,2013
3235,2936.6306,.028941356,2534.7913,.97105867,87583.711,86316.313,1107126.8,12.640783,.87583709,.0027564964,.029366305,71,1,1,3,2013
2864,2793.2961,.027548211,2342.9456,.97245181,85048.922,83877.445,1020810.4,12.002626,.8504892,.0029792269,.027932962,72,1,1,3,2013
2645,3591.6824,.035283193,2918.1309,.96471679,82705.977,81246.914,936933,11.32848,.82705975,.0041738586,.035916824,73,1,1,3,2013
2537,4256.9966,.04168275,3325.7769,.95831728,79787.844,78124.953,855686.06,10.724517,.79787844,.005363428,.042569969,74,1,1,3,2013
2439,3690.0369,.036231883,2770.3647,.96376812,76462.07,75076.891,777561.13,10.16924,.76462072,.0049859881,.036900368,75,1,1,3,2013
2243,4502.8979,.044037499,3245.1982,.95596248,73691.703,72069.102,702484.25,9.5327454,.73691702,.0062914765,.045028981,76,1,1,3,2013
2137,4866.6353,.047510277,3346.9331,.95248973,70446.508,68773.039,630415.13,8.9488487,.70446509,.006968115,.048666354,77,1,1,3,2013
1899,6003.1597,.058282211,3910.7119,.9417178,67099.578,65144.223,561642.13,8.3702784,.67099577,.0086333044,.0600316,78,1,1,3,2013
1804,7095.3438,.068522483,4329.8579,.93147755,63188.867,61023.938,496497.88,7.8573632,.63188869,.010071483,.070953436,79,1,1,3,2013
1665,7387.3872,.0712424,4193.2568,.92875761,58859.008,56762.379,435473.94,7.3985944,.58859009,.010154047,.07387387,80,1,1,3,2013
1635,7094.8013,.068517424,3745.5564,.93148255,54665.75,52792.973,378711.56,6.9277668,.5466575,.0092823533,.070948012,81,1,1,3,2013
1530,9673.2021,.092269324,4698.3721,.9077307,50920.195,48571.008,325918.59,6.4005761,.50920194,.011741951,.096732028,82,1,1,3,2013
1418,9449.9297,.090235695,4170.8584,.90976429,46221.824,44136.395,277347.59,6.00036,.46221825,.010367609,.094499297,83,1,1,3,2013
1282,12246.49,.11539876,4852.6289,.88460124,42050.965,39624.648,233211.19,5.5459175,.42050964,.011824949,.1224649,84,1,1,3,2013
1167,12082.263,.1139394,4238.356,.8860606,37198.336,35079.156,193586.55,5.2041721,.37198335,.0099012963,.12082262,85,1,1,3,2013
998,12424.85,.11698113,3855.6958,.88301885,32959.98,31032.133,158507.39,4.8090863,.3295998,.0085196905,.1242485,86,1,1,3,2013
932,15557.939,.14435042,4201.2158,.85564959,29104.285,27003.678,127475.25,4.3799477,.29104286,.0086686593,.1555794,87,1,1,3,2013
755,16688.742,.15403423,3835.9253,.84596574,24903.07,22985.107,100471.57,4.0345054,.24903071,.0071737333,.16688742,88,1,1,3,2013
641,22776.91,.20448178,4307.8472,.79551822,21067.145,18913.221,77486.469,3.6780717,.21067144,.0071634753,.22776909,89,1,1,3,2013
587,19250.426,.17560217,2942.9688,.8243978,16759.297,15287.813,58573.246,3.4949703,.16759297,.0041056057,.19250424,90,1,1,3,2013
447,28635.348,.25048923,3460.8416,.74951077,13816.328,12085.907,43285.434,3.1329188,.13816328,.0041209692,.28635347,91,1,1,3,2013
369,24119.24,.21523578,2228.8713,.78476423,10355.486,9241.0508,31199.525,3.0128498,.10355486,.0020690889,.24119242,92,1,1,3,2013
254,31496.063,.27210885,2211.324,.72789115,8126.6152,7020.9531,21958.475,2.7020442,.08126615,.0016510178,.31496066,93,1,1,3,2013
197,30456.854,.26431718,1563.5131,.73568285,5915.291,5133.5347,14937.521,2.5252388,.059152909,.00087015505,.30456853,94,1,1,3,2013
113,31858.406,.27480915,1195.9083,.72519088,4351.7778,3753.8237,9803.9863,2.2528691,.04351778,.0004977847,.31858405,95,1,1,3,2013
64,54687.5,.42944786,1355.2815,.57055211,3155.8696,2478.229,6050.1626,1.9171143,.031558696,.00041421122,.54687506,96,1,1,3,2013
56,39285.715,.3283582,591.23792,.67164183,1800.5881,1504.9692,3571.9338,1.9837595,.018005881,.00010454073,.39285716,97,1,1,3,2013
22,68181.82,.50847459,614.92383,.49152541,1209.3502,901.88831,2066.9646,1.7091531,.012093502,.000073466486,.68181819,98,1,1,3,2013
16,56250,.43902439,260.96768,.56097561,594.42639,463.94257,1165.0762,1.9600008,.0059442641,.000015420397,.5625,99,1,1,3,2013
21,42857.145,.35294119,117.69131,.64705884,333.45871,274.61304,701.13361,2.1026099,.0033345872,3.9114329e-06,.42857146,100,1,1,3,2013
4,25000,.22222222,47.948311,.77777779,215.7674,191.79324,426.5206,1.9767611,.0021576739,1.0323359e-06,.25,101,1,1,3,2013
7,42857.145,.35294119,59.23027,.64705884,167.81909,138.20395,234.72736,1.3986928,.0016781909,9.9232886e-07,.42857146,102,1,1,3,2013
4,25000,.22222222,24.13085,.77777779,108.58882,96.523399,96.523399,.8888889,.0010858882,2.6174953e-07,.25,103,1,1,3,2013
0,,,,,84.45797,,0,,.00084457971,,,104,1,1,3,2013
0,,,,,,,0,,,,,105,1,1,3,2013
1,0,1,,0,,,,,,,,106,1,1,3,2013
5651,1291.8068,.012899172,1277.0331,.98710084,100000,98856.359,1571421.5,15.714215,1,0,.012788851,65,1,1,4,2013
5830,2401.3723,.023768295,2346.4766,.97623169,98722.969,97385.477,1472565.3,14.916136,.9872297,.00029582536,.024013722,66,1,1,4,2013
5951,2890.2705,.028531617,2749.7771,.97146839,96376.492,94864.117,1375179.8,14.268829,.96376491,.00096028025,.028902704,67,1,1,4,2013
5798,2983.7876,.029425222,2754.9871,.9705748,93626.719,92166.578,1280315.6,13.674683,.9362672,.0016439265,.029837877,68,1,1,4,2013
5549,2973.5088,.029299477,2662.4944,.9707005,90871.734,89540.484,1188149,13.075012,.90871733,.0022085428,.02973509,69,1,1,4,2013
5069,3215.6243,.03164741,2791.594,.96835262,88209.242,86813.445,1098608.5,12.454574,.88209242,.0029034081,.03215624,70,1,1,4,2013
4560,4232.4561,.041447438,3540.3428,.95855254,85417.648,83647.477,1011795.1,11.84527,.85417646,.0044098166,.042324562,71,1,1,4,2013
4143,3958.4841,.038816568,3178.196,.96118343,81877.305,80288.203,928147.63,11.335835,.81877303,.0047159265,.039584842,72,1,1,4,2013
3807,4307.854,.042170223,3318.759,.95782977,78699.109,77039.727,847859.44,10.773431,.78699112,.0055634384,.043078538,73,1,1,4,2013
3718,4222.7002,.041353878,3117.2698,.95864612,75380.352,73821.719,770819.69,10.225738,.75380349,.0057851472,.042227004,74,1,1,4,2013
3411,5218.4111,.050857145,3675.0938,.94914287,72263.078,70425.531,696998,9.6452856,.7226308,.0073661939,.052184112,75,1,1,4,2013
3073,6020.1758,.058442585,4008.4592,.94155741,68587.984,66583.758,626572.44,9.1353092,.68587983,.0086361729,.06020176,76,1,1,4,2013
2788,5667.145,.055109873,3558.9695,.94489014,64579.523,62800.039,559988.69,8.6713037,.64579523,.0081409197,.056671456,77,1,1,4,2013
2670,6292.1348,.061002176,3722.3867,.93899781,61020.555,59159.359,497188.66,8.1478882,.61020553,.0088538732,.062921345,78,1,1,4,2013
2396,7053.4224,.068131424,3903.8059,.93186855,57298.168,55346.266,438029.28,7.6447344,.57298166,.0095515847,.070534222,79,1,1,4,2013
2290,7991.2666,.07684233,4102.9473,.92315769,53394.363,51342.891,382683.03,7.1671052,.53394365,.010210096,.07991267,80,1,1,4,2013
2128,9445.4883,.090195194,4445.8486,.90980482,49291.414,47068.488,331340.13,6.7220659,.49291414,.011112389,.094454885,81,1,1,4,2013
1888,11228.813,.10631896,4767.9341,.89368105,44845.566,42461.598,284271.66,6.338902,.44845566,.011793159,.11228814,82,1,1,4,2013
1792,8649.5537,.082909867,3322.8313,.91709012,40077.633,38416.219,241810.05,6.0335412,.40077633,.0079799341,.086495534,83,1,1,4,2013
1565,12076.678,.11388973,4185.9946,.88611025,36754.801,34661.805,203393.83,5.533803,.36754802,.0097306157,.12076679,84,1,1,4,2013
1419,11909.796,.11240439,3660.877,.88759559,32568.807,30738.367,168732.02,5.1807861,.32568806,.0080398479,.11909796,85,1,1,4,2013
1267,14048.935,.13126844,3794.699,.86873156,28907.93,27010.58,137993.66,4.7735572,.28907931,.0077985795,.14048935,86,1,1,4,2013
1158,15112.263,.14050582,3528.5549,.85949421,25113.23,23348.953,110983.07,4.4193068,.25113231,.0066359728,.15112261,87,1,1,4,2013
892,17600.896,.16177228,3491.8022,.83822775,21584.676,19838.775,87634.117,4.0600157,.21584676,.0059101176,.17600897,88,1,1,4,2013
776,21005.154,.19008747,3439.2285,.80991256,18092.873,16373.259,67795.344,3.7470746,.18092874,.005096714,.21005155,89,1,1,4,2013
641,20748.83,.18798587,2754.678,.8120141,14653.645,13276.306,51422.086,3.509167,.14653644,.003445097,.2074883,90,1,1,4,2013
541,22735.674,.20414937,2429.1665,.79585063,11898.967,10684.384,38145.781,3.2058063,.11898967,.0025465228,.22735673,91,1,1,4,2013
409,25183.375,.22366993,2118.1096,.77633005,9469.8008,8410.7461,27461.396,2.8998916,.094698004,.0018158616,.25183374,92,1,1,4,2013
325,29538.461,.25737265,1892.1243,.74262738,7351.6914,6405.6294,19050.65,2.5913289,.073516913,.001288767,.29538462,93,1,1,4,2013
176,35795.453,.30361444,1657.6035,.69638556,5459.5674,4630.7656,12645.021,2.3161216,.054595675,.00085557188,.35795453,94,1,1,4,2013
101,38613.863,.32365146,1230.5111,.67634857,3801.9639,3186.7083,8014.2559,2.1079254,.038019639,.00045004894,.38613862,95,1,1,4,2013
72,52777.777,.41758242,1073.7935,.58241761,2571.4526,2034.5559,4827.5479,1.8773621,.025714526,.00026902056,.52777779,96,1,1,4,2013
59,42372.883,.34965035,523.65704,.65034962,1497.6592,1235.8307,2792.9917,1.8649048,.014976592,.000077251425,.42372879,97,1,1,4,2013
31,64516.129,.48780489,475.12302,.51219511,974.00214,736.44061,1557.161,1.5987245,.0097400211,.000045826338,.64516133,98,1,1,4,2013
29,51724.137,.41095889,205.01881,.58904111,498.87912,396.36972,820.72046,1.6451288,.0049887914,.000010176936,.51724136,99,1,1,4,2013
14,57142.855,.44444445,130.60457,.55555558,293.86029,228.55801,424.35071,1.4440559,.0029386028,3.8266712e-06,.57142854,100,1,1,4,2013
8,75000,.54545456,89.048576,.45454544,163.25572,118.73143,195.79269,1.1993006,.0016325573,1.4513956e-06,.75,101,1,1,4,2013
5,60000,.46153846,34.249451,.53846157,74.207146,57.08242,77.061264,1.0384614,.00074207148,2.5396682e-07,.59999996,102,1,1,4,2013
1,200000,1,39.957695,0,39.957695,19.978848,19.978848,.5,.00039957694,1.5959793e-07,2,103,1,1,4,2013
1,200000,1,0,0,0,0,0,,0,0,,104,1,1,4,2013
1,0,1,0,0,0,,,,0,0,,106,1,1,4,2013
2925,341.88034,.0034174784,340.84448,.99658251,100000,99697.008,1904995.3,19.049952,1,0,.0034097629,65,1,2,1,2013
2817,1277.9553,.012709711,1266.639,.98729026,99659.156,98937.172,1805298.3,18.114725,.99659157,.000043025382,.012779553,66,1,2,1,2013
2841,809.5741,.0080663543,793.66888,.99193364,98392.516,97956,1706361.1,17.342388,.98392516,.00012553013,.0080957403,67,1,2,1,2013
2897,1104.5909,.010988859,1072.5,.98901117,97598.844,97030.422,1608405.1,16.479755,.97598845,.00025134036,.011045909,68,1,2,1,2013
2714,1289.6094,.012813472,1236.8376,.98718655,96526.344,95907.922,1511374.6,15.657639,.96526343,.00041471096,.012896094,69,1,2,1,2013
2419,1488.2183,.014772261,1407.6415,.98522776,95289.508,94585.688,1415466.8,14.854382,.9528951,.00063183426,.014882183,70,1,2,1,2013
2189,1735.9525,.017210145,1615.7205,.98278987,93881.867,93074.008,1320881.1,14.069609,.93881869,.00092804007,.017359523,71,1,2,1,2013
1824,1699.5614,.016852405,1554.9065,.98314762,92266.148,91488.695,1227807,13.307232,.92266148,.0011095388,.016995613,72,1,2,1,2013
1670,1616.7665,.016038015,1454.8282,.983962,90711.242,89983.828,1136318.4,12.526765,.90711242,.0012258308,.016167663,73,1,2,1,2013
1507,3052.4221,.03006536,2683.5261,.96993464,89256.414,87914.648,1046334.6,11.722795,.89256412,.0025733248,.03052422,74,1,2,1,2013
1322,4160.3633,.040755838,3528.3508,.95924413,86572.891,84808.719,958419.88,11.07067,.86572891,.0041014384,.041603636,75,1,2,1,2013
1271,2911.0935,.02869329,2382.821,.97130668,83044.539,81853.125,873611.19,10.519791,.83044541,.003355151,.029110935,76,1,2,1,2013
1172,3242.3208,.03190596,2573.5896,.96809405,80661.719,79374.922,791758.06,9.8157845,.8066172,.0040144366,.032423206,77,1,2,1,2013
1055,4170.6162,.040854227,3190.2302,.95914578,78088.133,76493.016,712383.13,9.1228094,.78088135,.0054586651,.041706163,78,1,2,1,2013
948,6118.1436,.059365407,4446.3447,.94063461,74897.906,72674.734,635890.13,8.4900923,.74897909,.0083595468,.061181437,79,1,2,1,2013
811,7028.3599,.067897558,4783.4893,.93210244,70451.563,68059.82,563215.38,7.9943633,.70451564,.0099579496,.070283607,80,1,2,1,2013
857,5600.9336,.054483544,3577.8291,.94551647,65668.07,63879.156,495155.56,7.5402789,.6566807,.0080662575,.056009337,81,1,2,1,2013
801,7990.0127,.076830737,4770.439,.92316926,62090.242,59705.023,431276.41,6.945961,.62090242,.011228784,.079900131,82,1,2,1,2013
689,6966.6182,.067321174,3858.8364,.93267882,57319.805,55390.387,371571.38,6.4824257,.57319802,.0094403364,.069666177,83,1,2,1,2013
678,7817.1094,.075230666,4021.9043,.92476934,53460.969,51450.016,316180.97,5.9142394,.53460968,.010006585,.078171097,84,1,2,1,2013
577,10051.993,.09570957,4731.7915,.90429044,49439.063,47073.168,264730.97,5.3546925,.49439064,.011827989,.10051993,85,1,2,1,2013
447,12527.964,.11789473,5270.7515,.88210529,44707.27,42071.895,217657.8,4.8685102,.44707268,.013029229,.12527964,86,1,2,1,2013
443,14898.42,.13865547,5468.0889,.86134452,39436.52,36702.477,175585.91,4.4523683,.39436519,.013060054,.14898419,87,1,2,1,2013
370,20810.811,.18849449,6402.8618,.8115055,33968.43,30766.998,138883.42,4.088603,.33968431,.014361547,.20810811,88,1,2,1,2013
319,17554.859,.16138329,4448.6221,.83861673,27565.568,25341.258,108116.43,3.9221549,.27565569,.0088825468,.1755486,89,1,2,1,2013
292,17123.287,.1577287,3646.2058,.84227133,23116.945,21293.842,82775.172,3.580714,.23116945,.006480406,.17123288,90,1,2,1,2013
207,22222.223,.2,3894.1482,.80000001,19470.74,17523.666,61481.328,3.1576266,.19470741,.0061058854,.22222224,91,1,2,1,2013
177,28248.588,.24752475,3855.592,.75247526,15576.592,13648.796,43957.664,2.8220334,.15576592,.0050702156,.28248587,92,1,2,1,2013
120,30833.334,.26714802,3131.2419,.73285198,11721,10155.379,30308.867,2.5858603,.11721,.003239953,.30833334,93,1,2,1,2013
79,35443.039,.30107528,2586.1638,.69892472,8589.7578,7296.6758,20153.488,2.3462231,.08589758,.0020306348,.35443041,94,1,2,1,2013
50,50000,.40000001,2401.4375,.60000002,6003.5938,4802.875,12856.813,2.1415195,.060035937,.0013551702,.5,95,1,2,1,2013
42,35714.285,.30303031,1091.5625,.69696969,3602.1563,3056.375,8053.9385,2.2358658,.036021564,.00037903432,.35714287,96,1,2,1,2013
28,46428.57,.37681159,946.02081,.62318838,2510.5938,2037.5834,4997.5635,1.9905902,.025105938,.00023154457,.4642857,97,1,2,1,2013
20,35000,.29787233,466.043,.7021277,1564.573,1331.5515,2959.98,1.8918772,.015645729,.000071775001,.34999999,98,1,2,1,2013
11,27272.727,.23999999,263.64719,.75999999,1098.53,966.70642,1628.4285,1.4823705,.0109853,.000028644274,.27272725,99,1,2,1,2013
3,133333.33,.79999995,667.90619,.20000005,834.88281,500.92972,661.72205,.7925927,.0083488282,.00005529679,1.3333331,100,1,2,1,2013
2,100000,.66666669,111.31775,.33333331,166.97662,111.31775,160.7923,.96296293,.0016697663,1.8556426e-06,1,101,1,2,1,2013
1,100000,.66666669,37.105919,.33333331,55.658875,37.105915,49.474552,.88888884,.00055658875,2.0641242e-07,1.0000001,102,1,2,1,2013
1,100000,.66666669,12.368637,.33333331,18.552956,12.368637,12.368637,.66666669,.00018552956,2.2943221e-08,1,103,1,2,1,2013
0,,,,,6.1843185,,0,,.000061843188,,,104,1,2,1,2013
0,,,,,,,0,,,,,105,1,2,1,2013
1,0,1,,0,,,,,,,,107,1,2,1,2013
3609,332.50208,.0033237676,331.52225,.99667621,100000,99705.313,1927823.5,19.278234,1,0,.0033164693,65,1,2,2,2013
3647,1096.7919,.010916434,1088.0244,.98908359,99668.477,99048.305,1828118.1,18.34199,.99668479,.000035950718,.010967919,66,1,2,2,2013
3753,719.42444,.0071710288,706.92328,.99282897,98580.453,98191.648,1729069.9,17.539682,.98580456,.000098926364,.0071942443,67,1,2,2,2013
3596,1279.1991,.012715542,1244.515,.98728448,97873.531,97213.938,1630878.3,16.663118,.97873533,.00025901452,.012791991,68,1,2,2,2013
3636,1485.1486,.014742015,1424.5063,.98525798,96629.016,95916.766,1533664.3,15.871675,.96629018,.00046401119,.014851484,69,1,2,2,2013
3277,1373.2072,.013638429,1298.4399,.98636156,95204.508,94555.289,1437747.5,15.101675,.95204508,.00059280591,.013732071,70,1,2,2,2013
2953,1523.874,.015123509,1420.1893,.98487651,93906.07,93195.977,1343192.3,14.303572,.93906069,.00081271341,.015238741,71,1,2,2,2013
2470,2145.749,.021229722,1963.4496,.97877026,92485.883,91504.156,1249996.3,13.515535,.92485881,.0013644991,.02145749,72,1,2,2,2013
2209,2489.8145,.024591997,2226.1274,.97540802,90522.43,89409.367,1158492.1,12.797846,.90522432,.001909867,.024898145,73,1,2,2,2013
2171,2395.2095,.023668637,2089.8533,.97633135,88296.305,87251.375,1069082.8,12.107899,.88296306,.0021596395,.023952095,74,1,2,2,2013
1891,4283.4478,.041936316,3615.1809,.95806366,86206.453,84398.859,981831.38,11.389302,.86206454,.0042987852,.042834476,75,1,2,2,2013
